Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Lead,Chrome 98.0.4758.102,,,2022-03-18 11:01:43,2022-03-18 11:02:17,"33,261s",PASSED
,,,,,,,
Test Cases/Create Lead - All Fields,Chrome 98.0.4758.102,,,2022-03-18 11:01:45,2022-03-18 11:02:17,"32,201s",PASSED
"openBrowser("""")",Chrome 98.0.4758.102,,,2022-03-18 11:01:45,2022-03-18 11:01:48,"2,403s",PASSED
"navigateToUrl(""http://35.237.24.127:8081/dims-app/#/home"")",Chrome 98.0.4758.102,,,2022-03-18 11:01:48,2022-03-18 11:01:53,"4,908s",PASSED
"setText(findTestObject(""Object Repository/Create Lead/input_Username_form-control w-75 ng-untouch_2a886e""), username)",Chrome 98.0.4758.102,,,2022-03-18 11:01:53,2022-03-18 11:01:54,"0,903s",PASSED
"setText(findTestObject(""Object Repository/Create Lead/input_Password_form-control w-75 ng-untouch_173c6b""), pass)",Chrome 98.0.4758.102,,,2022-03-18 11:01:54,2022-03-18 11:01:55,"0,974s",PASSED
"click(findTestObject(""Object Repository/Create Lead/button_Login""))",Chrome 98.0.4758.102,,,2022-03-18 11:01:55,2022-03-18 11:01:55,"0,492s",PASSED
"click(findTestObject(""Object Repository/Create Lead/strong_My Tools""))",Chrome 98.0.4758.102,,,2022-03-18 11:01:55,2022-03-18 11:01:56,"0,668s",PASSED
"click(findTestObject(""Object Repository/Create Lead/span_New Lead""))",Chrome 98.0.4758.102,,,2022-03-18 11:01:56,2022-03-18 11:01:56,"0,627s",PASSED
"selectOptionByValue(findTestObject(""Object Repository/Create Lead/select_Select OneAdvertising-Stop My Payday_d308cb""), ""3"", true)",Chrome 98.0.4758.102,,,2022-03-18 11:01:56,2022-03-18 11:01:58,"1,496s",PASSED
"selectOptionByValue(findTestObject(""Object Repository/Create Lead/select_Select OneHFG 2020HFG NONEHFG PAYDAY_f27ab0""), ""2"", true)",Chrome 98.0.4758.102,,,2022-03-18 11:01:58,2022-03-18 11:01:59,"1,331s",PASSED
"selectOptionByValue(findTestObject(""Create Lead/status select""), ""1"", true)",Chrome 98.0.4758.102,,,2022-03-18 11:01:59,2022-03-18 11:02:00,"1,241s",PASSED
"setText(findTestObject(""Create Lead/input_First Name""), firstname)",Chrome 98.0.4758.102,,,2022-03-18 11:02:00,2022-03-18 11:02:01,"0,747s",PASSED
"setText(findTestObject(""Create Lead/input_Last Name""), lastname)",Chrome 98.0.4758.102,,,2022-03-18 11:02:01,2022-03-18 11:02:02,"0,796s",PASSED
"setText(findTestObject(""Create Lead/input_Address 1""), address1)",Chrome 98.0.4758.102,,,2022-03-18 11:02:02,2022-03-18 11:02:03,"0,813s",PASSED
"setText(findTestObject(""Create Lead/input_Address 2""), address2)",Chrome 98.0.4758.102,,,2022-03-18 11:02:03,2022-03-18 11:02:04,"0,841s",PASSED
"setText(findTestObject(""Create Lead/input_City""), city)",Chrome 98.0.4758.102,,,2022-03-18 11:02:04,2022-03-18 11:02:04,"0,723s",PASSED
"selectOptionByValue(findTestObject(""Object Repository/Create Lead/select_Select OneUS Armed Forces EuropeAlas_fd93bc""), ""2: 2"", true)",Chrome 98.0.4758.102,,,2022-03-18 11:02:04,2022-03-18 11:02:06,"1,844s",PASSED
"setText(findTestObject(""Create Lead/input_Zip""), zip)",Chrome 98.0.4758.102,,,2022-03-18 11:02:06,2022-03-18 11:02:07,"0,703s",PASSED
"selectOptionByValue(findTestObject(""debt ims R/Page_Debt IMS/select_Select OneUNITED STATES OF AMERICA""), ""62"", true)",Chrome 98.0.4758.102,,,2022-03-18 11:02:07,2022-03-18 11:02:08,"0,943s",PASSED
"setText(findTestObject(""Object Repository/Create Lead/input_Home Phone_form-control shadow-none n_1c6889""), homephone)",Chrome 98.0.4758.102,,,2022-03-18 11:02:08,2022-03-18 11:02:09,"0,753s",PASSED
"setText(findTestObject(""Create Lead/input_Work Phone""), workphone)",Chrome 98.0.4758.102,,,2022-03-18 11:02:09,2022-03-18 11:02:09,"0,706s",PASSED
"setText(findTestObject(""Create Lead/input_Cell Phone""), cellphone)",Chrome 98.0.4758.102,,,2022-03-18 11:02:09,2022-03-18 11:02:10,"0,725s",PASSED
"setText(findTestObject(""Create Lead/input_Fax""), fax)",Chrome 98.0.4758.102,,,2022-03-18 11:02:10,2022-03-18 11:02:11,"0,741s",PASSED
"setText(findTestObject(""Create Lead/input_Email_form-control shadow-none ng-untouched ng-pristine ng-invalid""), email)",Chrome 98.0.4758.102,,,2022-03-18 11:02:11,2022-03-18 11:02:12,"0,762s",PASSED
"setText(findTestObject(""Create Lead/input_Mailer Code""), maildercode)",Chrome 98.0.4758.102,,,2022-03-18 11:02:12,2022-03-18 11:02:12,"0,730s",PASSED
"delay(2, STOP_ON_FAILURE)",Chrome 98.0.4758.102,,,2022-03-18 11:02:12,2022-03-18 11:02:14,"2,039s",PASSED
"click(findTestObject(""Object Repository/Create Lead/button_Welcome, Julio Uzctegui_saveButton""))",Chrome 98.0.4758.102,,,2022-03-18 11:02:14,2022-03-18 11:02:15,"0,453s",PASSED
"delay(2, STOP_ON_FAILURE)",Chrome 98.0.4758.102,,,2022-03-18 11:02:15,2022-03-18 11:02:17,"2,004s",PASSED
