Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Breaks,Chrome 98.0.4758.102,,,2022-04-13 16:21:45,2022-04-13 16:22:13,"27,910s",PASSED
,,,,,,,
Test Cases/Delete Break,Chrome 98.0.4758.102,,,2022-04-13 16:21:46,2022-04-13 16:22:13,"27,403s",PASSED
"openBrowser("""")",Chrome 98.0.4758.102,,,2022-04-13 16:21:46,2022-04-13 16:21:48,"1,888s",PASSED
"navigateToUrl(""http://35.237.24.127:8081/dims-app/#/home"")",Chrome 98.0.4758.102,,,2022-04-13 16:21:48,2022-04-13 16:22:05,"17,210s",PASSED
"setText(findTestObject(""Object Repository/Create Lead/Page_Debt IMS/input_Username_form-control w-75 ng-untouch_2a886e""), username)",Chrome 98.0.4758.102,,,2022-04-13 16:22:05,2022-04-13 16:22:06,"0,814s",PASSED
"setText(findTestObject(""Object Repository/Create Lead/Page_Debt IMS/input_Password_form-control w-75 ng-untouch_173c6b""), pass)",Chrome 98.0.4758.102,,,2022-04-13 16:22:06,2022-04-13 16:22:07,"0,699s",PASSED
"click(findTestObject(""Object Repository/Create Lead/Page_Debt IMS/button_Login""))",Chrome 98.0.4758.102,,,2022-04-13 16:22:07,2022-04-13 16:22:09,"2,539s",PASSED
"click(findTestObject(""Breaks/Page_Debt IMS/strong_Administration""))",Chrome 98.0.4758.102,,,2022-04-13 16:22:09,2022-04-13 16:22:10,"0,743s",PASSED
"click(findTestObject(""Breaks/Page_Debt IMS/span_Breaks""))",Chrome 98.0.4758.102,,,2022-04-13 16:22:10,2022-04-13 16:22:10,"0,506s",PASSED
"setText(findTestObject(""Breaks/input_Break search""), ""test aut"")",Chrome 98.0.4758.102,,,2022-04-13 16:22:10,2022-04-13 16:22:11,"1,033s",PASSED
"click(findTestObject(""Breaks/Page_Debt IMS/Page_Debt IMS/td_Test aut modificado""))",Chrome 98.0.4758.102,,,2022-04-13 16:22:11,2022-04-13 16:22:12,"0,407s",PASSED
"click(findTestObject(""Teams/Page_Debt IMS/button_Welcome, Julio Uzctegui_deleteButton""))",Chrome 98.0.4758.102,,,2022-04-13 16:22:12,2022-04-13 16:22:12,"0,514s",PASSED
"click(findTestObject(""Breaks/button_Accept delete""))",Chrome 98.0.4758.102,,,2022-04-13 16:22:12,2022-04-13 16:22:13,"0,678s",PASSED
