Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Notary Network,Chrome 98.0.4758.102,,,2022-04-08 11:59:49,2022-04-08 12:00:47,"58,129s",PASSED
,,,,,,,
Test Cases/Add Notary Network,Chrome 98.0.4758.102,,,2022-04-08 11:59:50,2022-04-08 12:00:47,"57,310s",PASSED
"openBrowser("""")",Chrome 98.0.4758.102,,,2022-04-08 11:59:51,2022-04-08 11:59:54,"3,058s",PASSED
"navigateToUrl(""http://35.237.24.127:8081/dims-app/#/home"")",Chrome 98.0.4758.102,,,2022-04-08 11:59:54,2022-04-08 12:00:00,"6,196s",PASSED
"setText(findTestObject(""Object Repository/Create Lead/Page_Debt IMS/input_Username_form-control w-75 ng-untouch_2a886e""), username)",Chrome 98.0.4758.102,,,2022-04-08 12:00:00,2022-04-08 12:00:01,"0,915s",PASSED
"setText(findTestObject(""Object Repository/Create Lead/Page_Debt IMS/input_Password_form-control w-75 ng-untouch_173c6b""), pass)",Chrome 98.0.4758.102,,,2022-04-08 12:00:01,2022-04-08 12:00:02,"1,021s",PASSED
"click(findTestObject(""Object Repository/Create Lead/Page_Debt IMS/button_Login""))",Chrome 98.0.4758.102,,,2022-04-08 12:00:02,2022-04-08 12:00:04,"2,614s",PASSED
"click(findTestObject(""Notary Network/strong_Office Tools""))",Chrome 98.0.4758.102,,,2022-04-08 12:00:04,2022-04-08 12:00:05,"0,795s",PASSED
"click(findTestObject(""Notary Network/span_Notary Network""))",Chrome 98.0.4758.102,,,2022-04-08 12:00:05,2022-04-08 12:00:06,"0,576s",PASSED
"click(findTestObject(""Notary Network/button_Welcome, Julio Uzctegui_addButton""))",Chrome 98.0.4758.102,,,2022-04-08 12:00:06,2022-04-08 12:00:07,"0,858s",PASSED
"setText(findTestObject(""Notary Network/input_First Name_form""), firstname)",Chrome 98.0.4758.102,,,2022-04-08 12:00:07,2022-04-08 12:00:08,"1,072s",PASSED
"setText(findTestObject(""Notary Network/input_Last Name_form""), lastname)",Chrome 98.0.4758.102,,,2022-04-08 12:00:08,2022-04-08 12:00:08,"0,778s",PASSED
"setText(findTestObject(""Notary Network/input_Address_form""), address)",Chrome 98.0.4758.102,,,2022-04-08 12:00:08,2022-04-08 12:00:09,"0,817s",PASSED
"setText(findTestObject(""Notary Network/input_City_form""), city)",Chrome 98.0.4758.102,,,2022-04-08 12:00:09,2022-04-08 12:00:10,"0,775s",PASSED
"selectOptionByValue(findTestObject(""Notary Network/select_Select OneUS Armed Forces E""), ""2: 2"", false)",Chrome 98.0.4758.102,,,2022-04-08 12:00:10,2022-04-08 12:00:11,"0,683s",PASSED
"setText(findTestObject(""Notary Network/input_Email_form""), email)",Chrome 98.0.4758.102,,,2022-04-08 12:00:11,2022-04-08 12:00:11,"0,809s",PASSED
"setText(findTestObject(""Notary Network/input_Extension_form""), extension)",Chrome 98.0.4758.102,,,2022-04-08 12:00:11,2022-04-08 12:00:12,"0,712s",PASSED
"setText(findTestObject(""Notary Network/input_FAX_form""), fax)",Chrome 98.0.4758.102,,,2022-04-08 12:00:12,2022-04-08 12:00:13,"0,714s",PASSED
"setText(findTestObject(""Notary Network/input_Phone Number_form""), phonenumber)",Chrome 98.0.4758.102,,,2022-04-08 12:00:13,2022-04-08 12:00:14,"0,750s",PASSED
"setText(findTestObject(""Notary Network/input_ZIP_form-control""), zip)",Chrome 98.0.4758.102,,,2022-04-08 12:00:14,2022-04-08 12:00:14,"0,719s",PASSED
"click(findTestObject(""Notary Network/Page_Debt IMS/div_Debt - Ims_p-checkbox-box""))",Chrome 98.0.4758.102,,,2022-04-08 12:00:14,2022-04-08 12:00:47,"32,331s",PASSED
"click(findTestObject(""Breaks/button_Welcome, Julio Uzctegui_saveButton""))",Chrome 98.0.4758.102,,,2022-04-08 12:00:47,2022-04-08 12:00:47,"0,382s",PASSED
