Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Breaks,Chrome 100.0.4896.75,,,2022-04-25 08:51:08,2022-04-25 08:51:41,"33,216s",PASSED
,,,,,,,
Test Cases/Add break,Chrome 100.0.4896.75,,,2022-04-25 08:51:08,2022-04-25 08:51:41,"32,657s",PASSED
"openBrowser("""")",Chrome 100.0.4896.75,,,2022-04-25 08:51:09,2022-04-25 08:51:11,"2,102s",PASSED
"navigateToUrl(""http://35.237.24.127:8081/dims-app/#/home"")",Chrome 100.0.4896.75,,,2022-04-25 08:51:11,2022-04-25 08:51:31,"20,191s",PASSED
"setText(findTestObject(""Object Repository/Create Lead/Page_Debt IMS/input_Username_form-control w-75 ng-untouch_2a886e""), username)",Chrome 100.0.4896.75,,,2022-04-25 08:51:31,2022-04-25 08:51:32,"0,818s",PASSED
"setText(findTestObject(""Object Repository/Create Lead/Page_Debt IMS/input_Password_form-control w-75 ng-untouch_173c6b""), pass)",Chrome 100.0.4896.75,,,2022-04-25 08:51:32,2022-04-25 08:51:33,"0,764s",PASSED
"click(findTestObject(""Object Repository/Create Lead/Page_Debt IMS/button_Login""))",Chrome 100.0.4896.75,,,2022-04-25 08:51:33,2022-04-25 08:51:35,"2,576s",PASSED
"click(findTestObject(""Breaks/Page_Debt IMS/strong_Administration""))",Chrome 100.0.4896.75,,,2022-04-25 08:51:35,2022-04-25 08:51:36,"0,830s",PASSED
"click(findTestObject(""Breaks/Page_Debt IMS/span_Breaks""))",Chrome 100.0.4896.75,,,2022-04-25 08:51:36,2022-04-25 08:51:37,"0,510s",PASSED
"click(findTestObject(""Breaks/button_Welcome, Julio Uzctegui_addButton""))",Chrome 100.0.4896.75,,,2022-04-25 08:51:37,2022-04-25 08:51:38,"1,559s",PASSED
"setText(findTestObject(""Breaks/input_Name_form-control shadow-none ng-untouched ng-pristine ng-invalid""), name)",Chrome 100.0.4896.75,,,2022-04-25 08:51:38,2022-04-25 08:51:39,"0,825s",PASSED
"setText(findTestObject(""Breaks/input_Description_form-control shadow-none ng-untouched ng-pristine ng-invalid""), description)",Chrome 100.0.4896.75,,,2022-04-25 08:51:39,2022-04-25 08:51:40,"0,748s",PASSED
"click(findTestObject(""Breaks/button_Welcome, Julio Uzctegui_saveButton""))",Chrome 100.0.4896.75,,,2022-04-25 08:51:40,2022-04-25 08:51:40,"0,396s",PASSED
takeFullPageScreenshot(),Chrome 100.0.4896.75,,,2022-04-25 08:51:40,2022-04-25 08:51:41,"0,842s",PASSED
