Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Email Templates,Chrome 98.0.4758.102,,,2022-03-31 11:24:12,2022-03-31 11:25:16,"1m - 3,673s",PASSED
,,,,,,,
Test Cases/Add Email Templates,Chrome 98.0.4758.102,,,2022-03-31 11:24:13,2022-03-31 11:24:31,"18,414s",PASSED
"openBrowser("""")",Chrome 98.0.4758.102,,,2022-03-31 11:24:13,2022-03-31 11:24:16,"2,165s",PASSED
"navigateToUrl(""http://35.237.24.127:8081/dims-app/#/home"")",Chrome 98.0.4758.102,,,2022-03-31 11:24:16,2022-03-31 11:24:18,"2,764s",PASSED
"setText(findTestObject(""Object Repository/Email Templates/Page_Debt IMS/input_Username_form-control w-75 ng-untouch_2a886e""), username)",Chrome 98.0.4758.102,,,2022-03-31 11:24:18,2022-03-31 11:24:19,"0,848s",PASSED
"setText(findTestObject(""Object Repository/Email Templates/Page_Debt IMS/input_Password_form-control w-75 ng-untouch_173c6b""), pass)",Chrome 98.0.4758.102,,,2022-03-31 11:24:19,2022-03-31 11:24:20,"0,804s",PASSED
"click(findTestObject(""Object Repository/Email Templates/Page_Debt IMS/button_Login""))",Chrome 98.0.4758.102,,,2022-03-31 11:24:20,2022-03-31 11:24:23,"2,569s",PASSED
"click(findTestObject(""Object Repository/Email Templates/Page_Debt IMS/strong_Maintenance Tools""))",Chrome 98.0.4758.102,,,2022-03-31 11:24:23,2022-03-31 11:24:23,"0,737s",PASSED
"click(findTestObject(""Object Repository/Email Templates/Page_Debt IMS/span_Email Templates""))",Chrome 98.0.4758.102,,,2022-03-31 11:24:23,2022-03-31 11:24:24,"0,523s",PASSED
"click(findTestObject(""Object Repository/Email Templates/Page_Debt IMS/button_Welcome, Julio Uzctegui_addButton""))",Chrome 98.0.4758.102,,,2022-03-31 11:24:24,2022-03-31 11:24:25,"0,875s",PASSED
"selectOptionByValue(findTestObject(""Object Repository/Email Templates/Page_Debt IMS/select_Select OneDebt - ImsConsumer Capital_ea227b""), ""1"", true)",Chrome 98.0.4758.102,,,2022-03-31 11:24:25,2022-03-31 11:24:26,"1,287s",PASSED
"selectOptionByValue(findTestObject(""Object Repository/Email Templates/Page_Debt IMS/select_Select OneHFG 2020HFG NONEHFG PAYDAY_b8a107""), ""1"", true)",Chrome 98.0.4758.102,,,2022-03-31 11:24:26,2022-03-31 11:24:27,"1,351s",PASSED
"setText(findTestObject(""Email Templates/Page_Debt IMS/input_Email Template Name""), templatename)",Chrome 98.0.4758.102,,,2022-03-31 11:24:27,2022-03-31 11:24:28,"0,735s",PASSED
"setText(findTestObject(""Email Templates/Page_Debt IMS/input_Subject_""), subject)",Chrome 98.0.4758.102,,,2022-03-31 11:24:28,2022-03-31 11:24:29,"0,832s",PASSED
"setText(findTestObject(""Email Templates/Page_Debt IMS/div_Test cuerpo mensaje""), body)",Chrome 98.0.4758.102,,,2022-03-31 11:24:29,2022-03-31 11:24:30,"1,334s",PASSED
"scrollToElement(findTestObject(""Email Templates/Page_Debt IMS/button_Welcome, Julio Uzctegui_saveButton add""), 0)",Chrome 98.0.4758.102,,,2022-03-31 11:24:30,2022-03-31 11:24:31,"0,567s",PASSED
"click(findTestObject(""Email Templates/Page_Debt IMS/button_Welcome, Julio Uzctegui_saveButton add""))",Chrome 98.0.4758.102,,,2022-03-31 11:24:31,2022-03-31 11:24:31,"0,390s",PASSED
closeBrowser(),Chrome 98.0.4758.102,,,2022-03-31 11:24:31,2022-03-31 11:24:31,"0,129s",PASSED
,,,,,,,
Test Cases/Edit Email Templates,Chrome 98.0.4758.102,,,2022-03-31 11:24:32,2022-03-31 11:24:49,"17,097s",PASSED
"openBrowser("""")",Chrome 98.0.4758.102,,,2022-03-31 11:24:32,2022-03-31 11:24:33,"0,742s",PASSED
"navigateToUrl(""http://35.237.24.127:8081/dims-app/#/home"")",Chrome 98.0.4758.102,,,2022-03-31 11:24:33,2022-03-31 11:24:36,"3,008s",PASSED
"setText(findTestObject(""Object Repository/Email Templates/Page_Debt IMS/input_Username_form-control w-75 ng-untouch_2a886e""), username)",Chrome 98.0.4758.102,,,2022-03-31 11:24:36,2022-03-31 11:24:36,"0,705s",PASSED
"setText(findTestObject(""Object Repository/Email Templates/Page_Debt IMS/input_Password_form-control w-75 ng-untouch_173c6b""), pass)",Chrome 98.0.4758.102,,,2022-03-31 11:24:36,2022-03-31 11:24:37,"0,704s",PASSED
"click(findTestObject(""Object Repository/Email Templates/Page_Debt IMS/button_Login""))",Chrome 98.0.4758.102,,,2022-03-31 11:24:37,2022-03-31 11:24:39,"2,493s",PASSED
"click(findTestObject(""Object Repository/Email Templates/Page_Debt IMS/strong_Maintenance Tools""))",Chrome 98.0.4758.102,,,2022-03-31 11:24:39,2022-03-31 11:24:40,"0,619s",PASSED
"click(findTestObject(""Object Repository/Email Templates/Page_Debt IMS/span_Email Templates""))",Chrome 98.0.4758.102,,,2022-03-31 11:24:40,2022-03-31 11:24:41,"0,494s",PASSED
"setText(findTestObject(""Email Templates/Page_Debt IMS/input_Email to search""), ""test aut"")",Chrome 98.0.4758.102,,,2022-03-31 11:24:41,2022-03-31 11:24:42,"1,033s",PASSED
"click(findTestObject(""Email Templates/Page_Debt IMS/button_Available In Client Letters_editButton""))",Chrome 98.0.4758.102,,,2022-03-31 11:24:42,2022-03-31 11:24:43,"1,000s",PASSED
"setText(findTestObject(""Email Templates/Page_Debt IMS/input_Email Template Name""), templatename)",Chrome 98.0.4758.102,,,2022-03-31 11:24:43,2022-03-31 11:24:44,"1,240s",PASSED
"setText(findTestObject(""Email Templates/Page_Debt IMS/input_Subject_""), subject)",Chrome 98.0.4758.102,,,2022-03-31 11:24:44,2022-03-31 11:24:45,"1,105s",PASSED
"setText(findTestObject(""Email Templates/Page_Debt IMS/div_Test cuerpo mensaje""), body)",Chrome 98.0.4758.102,,,2022-03-31 11:24:45,2022-03-31 11:24:46,"1,485s",PASSED
"scrollToElement(findTestObject(""Email Templates/Page_Debt IMS/button_Welcome, Julio Uzctegui_saveButton edit""), 0)",Chrome 98.0.4758.102,,,2022-03-31 11:24:46,2022-03-31 11:24:47,"0,555s",PASSED
"click(findTestObject(""Email Templates/Page_Debt IMS/button_Welcome, Julio Uzctegui_saveButton edit""))",Chrome 98.0.4758.102,,,2022-03-31 11:24:47,2022-03-31 11:24:47,"0,390s",PASSED
"click(findTestObject(""Email Templates/Page_Debt IMS/button_Accept edit""))",Chrome 98.0.4758.102,,,2022-03-31 11:24:47,2022-03-31 11:24:48,"1,035s",PASSED
closeBrowser(),Chrome 98.0.4758.102,,,2022-03-31 11:24:48,2022-03-31 11:24:49,"0,189s",PASSED
,,,,,,,
Test Cases/Delete Email Templates,Chrome 98.0.4758.102,,,2022-03-31 11:25:00,2022-03-31 11:25:16,"16,257s",PASSED
"openBrowser("""")",Chrome 98.0.4758.102,,,2022-03-31 11:25:00,2022-03-31 11:25:01,"0,979s",PASSED
"navigateToUrl(""http://35.237.24.127:8081/dims-app/#/home"")",Chrome 98.0.4758.102,,,2022-03-31 11:25:01,2022-03-31 11:25:08,"7,384s",PASSED
"setText(findTestObject(""Object Repository/Email Templates/Page_Debt IMS/input_Username_form-control w-75 ng-untouch_2a886e""), username)",Chrome 98.0.4758.102,,,2022-03-31 11:25:08,2022-03-31 11:25:09,"0,694s",PASSED
"setText(findTestObject(""Object Repository/Email Templates/Page_Debt IMS/input_Password_form-control w-75 ng-untouch_173c6b""), pass)",Chrome 98.0.4758.102,,,2022-03-31 11:25:09,2022-03-31 11:25:10,"0,713s",PASSED
"click(findTestObject(""Object Repository/Email Templates/Page_Debt IMS/button_Login""))",Chrome 98.0.4758.102,,,2022-03-31 11:25:10,2022-03-31 11:25:12,"2,435s",PASSED
"click(findTestObject(""Object Repository/Email Templates/Page_Debt IMS/strong_Maintenance Tools""))",Chrome 98.0.4758.102,,,2022-03-31 11:25:12,2022-03-31 11:25:13,"0,691s",PASSED
"click(findTestObject(""Object Repository/Email Templates/Page_Debt IMS/span_Email Templates""))",Chrome 98.0.4758.102,,,2022-03-31 11:25:13,2022-03-31 11:25:13,"0,601s",PASSED
"setText(findTestObject(""Email Templates/Page_Debt IMS/input_Email to search""), ""test aut"")",Chrome 98.0.4758.102,,,2022-03-31 11:25:13,2022-03-31 11:25:14,"1,027s",PASSED
"click(findTestObject(""Email Templates/Page_Debt IMS/td_Asunto test choose to delete""))",Chrome 98.0.4758.102,,,2022-03-31 11:25:14,2022-03-31 11:25:15,"0,391s",PASSED
