Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
State Exceptions,Chrome 102.0.5005.115,,,2022-07-08 17:22:32,2022-07-08 17:26:07,"3m - 34,778s",FAILED
,,,,,,,
Test Cases/Add State Exception,Chrome 102.0.5005.115,,,2022-07-08 17:22:32,2022-07-08 17:24:24,"1m - 51,499s",PASSED
"openBrowser("""")",Chrome 102.0.5005.115,,,2022-07-08 17:22:33,2022-07-08 17:22:35,"1,856s",PASSED
"navigateToUrl(""http://35.237.24.127:8081/dims-app/#/home"")",Chrome 102.0.5005.115,,,2022-07-08 17:22:35,2022-07-08 17:23:56,"1m - 21,060s",PASSED
"setText(findTestObject(""Object Repository/Create Lead/Page_Debt IMS/input_Username_form-control w-75 ng-untouch_2a886e""), username)",Chrome 102.0.5005.115,,,2022-07-08 17:23:56,2022-07-08 17:23:57,"0,811s",PASSED
"setText(findTestObject(""Object Repository/Create Lead/Page_Debt IMS/input_Password_form-control w-75 ng-untouch_173c6b""), pass)",Chrome 102.0.5005.115,,,2022-07-08 17:23:57,2022-07-08 17:23:57,"0,754s",PASSED
"click(findTestObject(""Object Repository/Create Lead/Page_Debt IMS/button_Login""))",Chrome 102.0.5005.115,,,2022-07-08 17:23:57,2022-07-08 17:24:00,"2,642s",PASSED
"click(findTestObject(""Queue/Add Queue/strong_Maintenance Tools""))",Chrome 102.0.5005.115,,,2022-07-08 17:24:00,2022-07-08 17:24:04,"4,240s",PASSED
"click(findTestObject(""State Exceptions/Add state exception/span_State Exceptions""))",Chrome 102.0.5005.115,,,2022-07-08 17:24:04,2022-07-08 17:24:05,"0,510s",PASSED
"click(findTestObject(""State Exceptions/Add state exception/button_Welcome, Julio Uzctegui_addButton""))",Chrome 102.0.5005.115,,,2022-07-08 17:24:05,2022-07-08 17:24:09,"4,366s",PASSED
"selectOptionByValue(findTestObject(""State Exceptions/Add state exception/select_office""), ""1"", false)",Chrome 102.0.5005.115,,,2022-07-08 17:24:09,2022-07-08 17:24:20,"11,322s",PASSED
"selectOptionByValue(findTestObject(""State Exceptions/Add state exception/select_program""), ""1"", false)",Chrome 102.0.5005.115,,,2022-07-08 17:24:20,2022-07-08 17:24:21,"0,669s",PASSED
"selectOptionByValue(findTestObject(""State Exceptions/Add state exception/select_state""), ""2"", false)",Chrome 102.0.5005.115,,,2022-07-08 17:24:21,2022-07-08 17:24:22,"0,675s",PASSED
"click(findTestObject(""State Exceptions/Add state exception/button_Welcome, Julio Uzctegui_saveButton""))",Chrome 102.0.5005.115,,,2022-07-08 17:24:22,2022-07-08 17:24:22,"0,384s",PASSED
"delay(1, STOP_ON_FAILURE)",Chrome 102.0.5005.115,,,2022-07-08 17:24:22,2022-07-08 17:24:23,"1,032s",PASSED
takeFullPageScreenshot(),Chrome 102.0.5005.115,,,2022-07-08 17:24:23,2022-07-08 17:24:24,"0,735s",PASSED
,,,,,,,
Test Cases/Edit State Exception,Chrome 102.0.5005.115,,,2022-07-08 17:24:24,2022-07-08 17:25:20,"56,341s",FAILED
"openBrowser("""")",Chrome 102.0.5005.115,,,2022-07-08 17:24:24,2022-07-08 17:24:25,"0,922s",PASSED
"navigateToUrl(""http://35.237.24.127:8081/dims-app/#/home"")",Chrome 102.0.5005.115,,,2022-07-08 17:24:25,2022-07-08 17:25:11,"46,134s",PASSED
"setText(findTestObject(""Object Repository/Create Lead/Page_Debt IMS/input_Username_form-control w-75 ng-untouch_2a886e""), username)",Chrome 102.0.5005.115,,,2022-07-08 17:25:11,2022-07-08 17:25:12,"0,695s",PASSED
"setText(findTestObject(""Object Repository/Create Lead/Page_Debt IMS/input_Password_form-control w-75 ng-untouch_173c6b""), pass)",Chrome 102.0.5005.115,,,2022-07-08 17:25:12,2022-07-08 17:25:13,"0,683s",PASSED
"click(findTestObject(""Object Repository/Create Lead/Page_Debt IMS/button_Login""))",Chrome 102.0.5005.115,,,2022-07-08 17:25:13,2022-07-08 17:25:15,"2,481s",PASSED
"click(findTestObject(""Queue/Add Queue/strong_Maintenance Tools""))",Chrome 102.0.5005.115,,,2022-07-08 17:25:15,2022-07-08 17:25:16,"0,750s",PASSED
"click(findTestObject(""State Exceptions/Add state exception/span_State Exceptions""))",Chrome 102.0.5005.115,,,2022-07-08 17:25:16,2022-07-08 17:25:17,"0,499s",PASSED
"setText(findTestObject(""State Exceptions/Edit state exception/input_State Exceptions_p-inputtext p-component p-element""), ""alaska"")",Chrome 102.0.5005.115,,,2022-07-08 17:25:17,2022-07-08 17:25:18,"1,099s",PASSED
"click(findTestObject(""State Exceptions/Edit state exception/button_Program_editButton""))",Chrome 102.0.5005.115,,,2022-07-08 17:25:18,2022-07-08 17:25:18,"0,428s",PASSED
"selectOptionByValue(findTestObject(""State Exceptions/Edit state exception/select_Select oneDebt - ImsConsumer Capital Advocates LLCOliver Law GroupConsumer Credit Card ReliefParagon Financial CorpLigthspeed Settlements LLC""), ""2"", false)",Chrome 102.0.5005.115,,,2022-07-08 17:25:18,2022-07-08 17:25:19,"1,096s",PASSED
"click(findTestObject(""State Exceptions/Edit state exception/button_Welcome, Julio Uzctegui_saveButton""))",Chrome 102.0.5005.115,,,2022-07-08 17:25:19,2022-07-08 17:25:20,"0,396s",PASSED
"click(findTestObject(""State Exceptions/Edit state exception/button_Accept""))",Chrome 102.0.5005.115,,,2022-07-08 17:25:20,2022-07-08 17:25:20,"0,801s",FAILED
,,,,,,,
Test Cases/Delete State Exception,Chrome 102.0.5005.115,,,2022-07-08 17:25:20,2022-07-08 17:26:07,"46,315s",FAILED
"openBrowser("""")",Chrome 102.0.5005.115,,,2022-07-08 17:25:21,2022-07-08 17:25:22,"0,893s",PASSED
"navigateToUrl(""http://35.237.24.127:8081/dims-app/#/home"")",Chrome 102.0.5005.115,,,2022-07-08 17:25:22,2022-07-08 17:25:57,"35,434s",PASSED
"setText(findTestObject(""Object Repository/Create Lead/Page_Debt IMS/input_Username_form-control w-75 ng-untouch_2a886e""), username)",Chrome 102.0.5005.115,,,2022-07-08 17:25:57,2022-07-08 17:25:58,"0,704s",PASSED
"setText(findTestObject(""Object Repository/Create Lead/Page_Debt IMS/input_Password_form-control w-75 ng-untouch_173c6b""), pass)",Chrome 102.0.5005.115,,,2022-07-08 17:25:58,2022-07-08 17:25:58,"0,657s",PASSED
