Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Email Campaings,Chrome 98.0.4758.102,,,2022-03-31 16:10:11,2022-03-31 16:11:26,"1m - 14,326s",PASSED
,,,,,,,
Test Cases/Edit Email Campaing,Chrome 98.0.4758.102,,,2022-03-31 16:10:12,2022-03-31 16:11:26,"1m - 13,725s",PASSED
"openBrowser("""")",Chrome 98.0.4758.102,,,2022-03-31 16:10:12,2022-03-31 16:10:14,"1,767s",PASSED
"navigateToUrl(""http://35.237.24.127:8081/dims-app/#/home"")",Chrome 98.0.4758.102,,,2022-03-31 16:10:14,2022-03-31 16:10:30,"15,842s",PASSED
"setText(findTestObject(""Object Repository/Email Templates/Page_Debt IMS/input_Username_form-control w-75 ng-untouch_2a886e""), username)",Chrome 98.0.4758.102,,,2022-03-31 16:10:30,2022-03-31 16:10:31,"0,852s",PASSED
"setText(findTestObject(""Object Repository/Email Templates/Page_Debt IMS/input_Password_form-control w-75 ng-untouch_173c6b""), pass)",Chrome 98.0.4758.102,,,2022-03-31 16:10:31,2022-03-31 16:10:32,"0,825s",PASSED
"click(findTestObject(""Object Repository/Email Templates/Page_Debt IMS/button_Login""))",Chrome 98.0.4758.102,,,2022-03-31 16:10:32,2022-03-31 16:10:34,"2,674s",PASSED
"click(findTestObject(""Object Repository/Email Templates/Page_Debt IMS/strong_Maintenance Tools""))",Chrome 98.0.4758.102,,,2022-03-31 16:10:34,2022-03-31 16:10:35,"0,730s",PASSED
"click(findTestObject(""Email Campaings/add/span_Email Campaigns""))",Chrome 98.0.4758.102,,,2022-03-31 16:10:35,2022-03-31 16:10:36,"0,488s",PASSED
"setText(findTestObject(""Email Campaings/Edit/input_Email Campaign choose to edit""), ""test aut"")",Chrome 98.0.4758.102,,,2022-03-31 16:10:36,2022-03-31 16:10:37,"0,955s",PASSED
"click(findTestObject(""Email Campaings/Edit/button_Action_editButton""))",Chrome 98.0.4758.102,,,2022-03-31 16:10:37,2022-03-31 16:10:38,"0,887s",PASSED
"selectOptionByValue(findTestObject(""Email Campaings/add/select_Select OneDebt - ImsConsumer""), ""2"", true)",Chrome 98.0.4758.102,,,2022-03-31 16:10:38,2022-03-31 16:10:39,"1,308s",PASSED
"selectOptionByValue(findTestObject(""Email Campaings/add/select_Select status""), ""2"", true)",Chrome 98.0.4758.102,,,2022-03-31 16:10:39,2022-03-31 16:10:40,"1,169s",PASSED
"setText(findTestObject(""Email Campaings/add/input_Campaign Name_""), name)",Chrome 98.0.4758.102,,,2022-03-31 16:10:40,2022-03-31 16:10:41,"0,764s",PASSED
"setText(findTestObject(""Email Campaings/add/input_Send From Email""), fromemail)",Chrome 98.0.4758.102,,,2022-03-31 16:10:41,2022-03-31 16:10:42,"0,785s",PASSED
"setText(findTestObject(""Email Campaings/add/input_Send To Email""), toemail)",Chrome 98.0.4758.102,,,2022-03-31 16:10:42,2022-03-31 16:10:42,"0,764s",PASSED
"click(findTestObject(""Email Campaings/add/input_Campaign Date_""), STOP_ON_FAILURE)",Chrome 98.0.4758.102,,,2022-03-31 16:10:42,2022-03-31 16:10:43,"0,433s",PASSED
"click(findTestObject(""Email Campaings/add/span_""), STOP_ON_FAILURE)",Chrome 98.0.4758.102,,,2022-03-31 16:10:43,2022-03-31 16:11:14,"31,539s",PASSED
"click(findTestObject(""Email Campaings/add/span_5""), STOP_ON_FAILURE)",Chrome 98.0.4758.102,,,2022-03-31 16:11:14,2022-03-31 16:11:15,"0,588s",PASSED
delay(10),Chrome 98.0.4758.102,,,2022-03-31 16:11:15,2022-03-31 16:11:25,"10,029s",PASSED
"scrollToElement(findTestObject(""Email Campaings/add/button_Welcome, Julio Uzctegui_saveButton""), 0)",Chrome 98.0.4758.102,,,2022-03-31 16:11:25,2022-03-31 16:11:25,"0,319s",PASSED
"click(findTestObject(""Email Campaings/add/button_Welcome, Julio Uzctegui_saveButton""))",Chrome 98.0.4758.102,,,2022-03-31 16:11:25,2022-03-31 16:11:26,"0,373s",PASSED
closeBrowser(),Chrome 98.0.4758.102,,,2022-03-31 16:11:26,2022-03-31 16:11:26,"0,106s",PASSED
