Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
File Status,Chrome 102.0.5005.115,,,2022-07-20 14:37:13,2022-07-20 14:42:34,"5m - 21,245s",PASSED
,,,,,,,
Test Cases/Add File Status,Chrome 102.0.5005.115,,,2022-07-20 14:37:13,2022-07-20 14:38:56,"1m - 42,880s",PASSED
"openBrowser("""")",Chrome 102.0.5005.115,,,2022-07-20 14:37:14,2022-07-20 14:37:15,"1,886s",PASSED
"navigateToUrl(""http://35.237.24.127:8081/dims-app/#/home"")",Chrome 102.0.5005.115,,,2022-07-20 14:37:15,2022-07-20 14:38:42,"1m - 26,219s",PASSED
"setText(findTestObject(""Object Repository/Create Lead/Page_Debt IMS/input_Username_form-control w-75 ng-untouch_2a886e""), username)",Chrome 102.0.5005.115,,,2022-07-20 14:38:42,2022-07-20 14:38:43,"0,908s",PASSED
"setText(findTestObject(""Object Repository/Create Lead/Page_Debt IMS/input_Password_form-control w-75 ng-untouch_173c6b""), pass)",Chrome 102.0.5005.115,,,2022-07-20 14:38:43,2022-07-20 14:38:43,"0,833s",PASSED
"click(findTestObject(""Object Repository/Create Lead/Page_Debt IMS/button_Login""))",Chrome 102.0.5005.115,,,2022-07-20 14:38:43,2022-07-20 14:38:44,"0,580s",PASSED
"click(findTestObject(""File status/Add file status/strong_Document Tools""))",Chrome 102.0.5005.115,,,2022-07-20 14:38:44,2022-07-20 14:38:48,"4,017s",PASSED
"click(findTestObject(""File status/Add file status/span_File Status""))",Chrome 102.0.5005.115,,,2022-07-20 14:38:48,2022-07-20 14:38:49,"0,524s",PASSED
"click(findTestObject(""File status/Add file status/button_Welcome, Julio Uzctegui_addButton""))",Chrome 102.0.5005.115,,,2022-07-20 14:38:49,2022-07-20 14:38:49,"0,826s",PASSED
"setText(findTestObject(""File status/Add file status/input_File Status""), name)",Chrome 102.0.5005.115,,,2022-07-20 14:38:49,2022-07-20 14:38:50,"0,856s",PASSED
"selectOptionByValue(findTestObject(""File status/Add file status/select_true""), ""false"", false)",Chrome 102.0.5005.115,,,2022-07-20 14:38:50,2022-07-20 14:38:51,"0,710s",PASSED
"setText(findTestObject(""File status/Add file status/input_Order By""), orderby)",Chrome 102.0.5005.115,,,2022-07-20 14:38:51,2022-07-20 14:38:52,"0,791s",PASSED
"selectOptionByValue(findTestObject(""File status/Add file status/select_true (1)""), ""true"", false)",Chrome 102.0.5005.115,,,2022-07-20 14:38:52,2022-07-20 14:38:52,"0,747s",PASSED
"selectOptionByValue(findTestObject(""File status/Add file status/select_true (2)""), ""true"", false)",Chrome 102.0.5005.115,,,2022-07-20 14:38:52,2022-07-20 14:38:53,"0,717s",PASSED
"click(findTestObject(""File status/Add file status/button_Welcome, Julio Uzctegui_saveButton""))",Chrome 102.0.5005.115,,,2022-07-20 14:38:53,2022-07-20 14:38:54,"0,516s",PASSED
"delay(1, STOP_ON_FAILURE)",Chrome 102.0.5005.115,,,2022-07-20 14:38:54,2022-07-20 14:38:55,"1,108s",PASSED
takeFullPageScreenshot(),Chrome 102.0.5005.115,,,2022-07-20 14:38:55,2022-07-20 14:38:56,"1,111s",PASSED
,,,,,,,
Test Cases/Edit File Status,Chrome 102.0.5005.115,,,2022-07-20 14:38:56,2022-07-20 14:40:42,"1m - 45,774s",PASSED
"openBrowser("""")",Chrome 102.0.5005.115,,,2022-07-20 14:38:56,2022-07-20 14:38:57,"0,902s",PASSED
"navigateToUrl(""http://35.237.24.127:8081/dims-app/#/home"")",Chrome 102.0.5005.115,,,2022-07-20 14:38:57,2022-07-20 14:40:16,"1m - 18,639s",PASSED
"setText(findTestObject(""Object Repository/Create Lead/Page_Debt IMS/input_Username_form-control w-75 ng-untouch_2a886e""), username)",Chrome 102.0.5005.115,,,2022-07-20 14:40:16,2022-07-20 14:40:17,"0,736s",PASSED
"setText(findTestObject(""Object Repository/Create Lead/Page_Debt IMS/input_Password_form-control w-75 ng-untouch_173c6b""), pass)",Chrome 102.0.5005.115,,,2022-07-20 14:40:17,2022-07-20 14:40:17,"0,728s",PASSED
"click(findTestObject(""Object Repository/Create Lead/Page_Debt IMS/button_Login""))",Chrome 102.0.5005.115,,,2022-07-20 14:40:17,2022-07-20 14:40:18,"0,395s",PASSED
"click(findTestObject(""File status/Add file status/strong_Document Tools""))",Chrome 102.0.5005.115,,,2022-07-20 14:40:18,2022-07-20 14:40:35,"16,722s",PASSED
"click(findTestObject(""File status/Add file status/span_File Status""))",Chrome 102.0.5005.115,,,2022-07-20 14:40:35,2022-07-20 14:40:35,"0,538s",PASSED
"setText(findTestObject(""File status/Edit file status/input_File to search""), name)",Chrome 102.0.5005.115,,,2022-07-20 14:40:35,2022-07-20 14:40:36,"1,125s",PASSED
"click(findTestObject(""File status/Edit file status/button_Workflow_editButton""))",Chrome 102.0.5005.115,,,2022-07-20 14:40:36,2022-07-20 14:40:37,"0,946s",PASSED
"setText(findTestObject(""File status/Edit file status/input_File Status to edit""), namemodify)",Chrome 102.0.5005.115,,,2022-07-20 14:40:37,2022-07-20 14:40:38,"0,969s",PASSED
"selectOptionByValue(findTestObject(""File status/Edit file status/select_YesNo""), ""true"", false)",Chrome 102.0.5005.115,,,2022-07-20 14:40:38,2022-07-20 14:40:39,"0,702s",PASSED
"click(findTestObject(""File status/Edit file status/button_Welcome, Julio Uzctegui_saveButton""))",Chrome 102.0.5005.115,,,2022-07-20 14:40:39,2022-07-20 14:40:39,"0,414s",PASSED
"click(findTestObject(""File status/Edit file status/button_Accept""))",Chrome 102.0.5005.115,,,2022-07-20 14:40:39,2022-07-20 14:40:40,"0,738s",PASSED
"delay(1, STOP_ON_FAILURE)",Chrome 102.0.5005.115,,,2022-07-20 14:40:40,2022-07-20 14:40:41,"1,006s",PASSED
takeFullPageScreenshot(),Chrome 102.0.5005.115,,,2022-07-20 14:40:41,2022-07-20 14:40:42,"0,810s",PASSED
,,,,,,,
Test Cases/Delete File Status,Chrome 102.0.5005.115,,,2022-07-20 14:40:42,2022-07-20 14:42:34,"1m - 51,916s",PASSED
"openBrowser("""")",Chrome 102.0.5005.115,,,2022-07-20 14:40:42,2022-07-20 14:40:43,"0,895s",PASSED
"navigateToUrl(""http://35.237.24.127:8081/dims-app/#/home"")",Chrome 102.0.5005.115,,,2022-07-20 14:40:43,2022-07-20 14:42:16,"1m - 32,838s",PASSED
"setText(findTestObject(""Object Repository/Create Lead/Page_Debt IMS/input_Username_form-control w-75 ng-untouch_2a886e""), username)",Chrome 102.0.5005.115,,,2022-07-20 14:42:16,2022-07-20 14:42:17,"0,715s",PASSED
"setText(findTestObject(""Object Repository/Create Lead/Page_Debt IMS/input_Password_form-control w-75 ng-untouch_173c6b""), pass)",Chrome 102.0.5005.115,,,2022-07-20 14:42:17,2022-07-20 14:42:17,"0,681s",PASSED
"click(findTestObject(""Object Repository/Create Lead/Page_Debt IMS/button_Login""))",Chrome 102.0.5005.115,,,2022-07-20 14:42:17,2022-07-20 14:42:18,"0,373s",PASSED
"click(findTestObject(""File status/Add file status/strong_Document Tools""))",Chrome 102.0.5005.115,,,2022-07-20 14:42:18,2022-07-20 14:42:28,"10,575s",PASSED
"click(findTestObject(""File status/Add file status/span_File Status""))",Chrome 102.0.5005.115,,,2022-07-20 14:42:28,2022-07-20 14:42:29,"0,502s",PASSED
"setText(findTestObject(""File status/Edit file status/input_File to search""), namemodify)",Chrome 102.0.5005.115,,,2022-07-20 14:42:29,2022-07-20 14:42:30,"1,209s",PASSED
"click(findTestObject(""File status/Delete file status/td_Workflow_tdEditButton""), STOP_ON_FAILURE)",Chrome 102.0.5005.115,,,2022-07-20 14:42:30,2022-07-20 14:42:31,"0,832s",PASSED
"click(findTestObject(""File status/Delete file status/button_Welcome, Julio Uzctegui_deleteButton""), STOP_ON_FAILURE)",Chrome 102.0.5005.115,,,2022-07-20 14:42:31,2022-07-20 14:42:31,"0,549s",PASSED
"click(findTestObject(""File status/Delete file status/button_Accept""), STOP_ON_FAILURE)",Chrome 102.0.5005.115,,,2022-07-20 14:42:31,2022-07-20 14:42:32,"0,658s",PASSED
"delay(1, STOP_ON_FAILURE)",Chrome 102.0.5005.115,,,2022-07-20 14:42:32,2022-07-20 14:42:33,"1,004s",PASSED
takeFullPageScreenshot(),Chrome 102.0.5005.115,,,2022-07-20 14:42:33,2022-07-20 14:42:34,"0,789s",PASSED
