Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
My Worklist,Chrome 102.0.5005.115,,,2022-08-03 14:15:17,2022-08-03 14:15:58,"41,787s",ERROR
,,,,,,,
Test Cases/Filter My Worklist,Chrome 102.0.5005.115,,,2022-08-03 14:15:17,2022-08-03 14:15:58,"41,229s",ERROR
"openBrowser("""")",Chrome 102.0.5005.115,,,2022-08-03 14:15:18,2022-08-03 14:15:20,"1,821s",PASSED
"navigateToUrl(""http://35.237.24.127:8081/dims-app/#/home"")",Chrome 102.0.5005.115,,,2022-08-03 14:15:20,2022-08-03 14:15:51,"31,323s",PASSED
"setText(findTestObject(""Object Repository/Create Lead/input_Username_form-control w-75 ng-untouch_2a886e""), username)",Chrome 102.0.5005.115,,,2022-08-03 14:15:51,2022-08-03 14:15:52,"0,904s",PASSED
"setText(findTestObject(""Object Repository/Create Lead/input_Password_form-control w-75 ng-untouch_173c6b""), pass)",Chrome 102.0.5005.115,,,2022-08-03 14:15:52,2022-08-03 14:15:53,"0,750s",PASSED
"click(findTestObject(""Object Repository/Create Lead/button_Login""))",Chrome 102.0.5005.115,,,2022-08-03 14:15:53,2022-08-03 14:15:55,"2,602s",PASSED
"click(findTestObject(""Myworklist(lead status)/Page_Debt IMS/strong_My Tools""))",Chrome 102.0.5005.115,,,2022-08-03 14:15:55,2022-08-03 14:15:56,"0,764s",PASSED
"click(findTestObject(""Myworklist(lead status)/Page_Debt IMS/span_My Worklist""))",Chrome 102.0.5005.115,,,2022-08-03 14:15:56,2022-08-03 14:15:56,"0,594s",PASSED
"click(findTestObject(""Object Repository/Myworklist(lead status)/search ojito add note/Page_Debt IMS/input_From""))",Chrome 102.0.5005.115,,,2022-08-03 14:15:56,2022-08-03 14:15:57,"0,746s",PASSED
"click(findTestObject(""Object Repository/debt ims R/Page_Debt IMS/span_1""))",Chrome 102.0.5005.115,,,2022-08-03 14:15:57,2022-08-03 14:15:58,"0,451s",PASSED
"click(findTestObject(""Object Repository/Myworklist(lead status)/search ojito add note/Page_Debt IMS/input_To_form""))",Chrome 102.0.5005.115,,,2022-08-03 14:15:58,2022-08-03 14:15:58,"0,527s",PASSED
date = new java.util.Date(),Chrome 102.0.5005.115,,,2022-08-03 14:15:58,2022-08-03 14:15:58,"0,010s",PASSED
"formattedDate = date.format(""d"")",Chrome 102.0.5005.115,,,2022-08-03 14:15:58,2022-08-03 14:15:58,"0,007s",PASSED
"formattedDate2 = date.format(""MMMM dd, yyyy"", ENGLISH)",Chrome 102.0.5005.115,,,2022-08-03 14:15:58,2022-08-03 14:15:58,"0,071s",ERROR
