Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Mailer Data,Chrome 100.0.4896.75,,,2022-04-18 15:51:17,2022-04-18 15:51:52,"35,272s",FAILED
,,,,,,,
Test Cases/Add Mailer Data,Chrome 100.0.4896.75,,,2022-04-18 15:51:17,2022-04-18 15:51:52,"34,374s",FAILED
"openBrowser("""")",Chrome 100.0.4896.75,,,2022-04-18 15:51:18,2022-04-18 15:51:20,"2,172s",PASSED
"navigateToUrl(""http://35.237.24.127:8081/dims-app/#/home"")",Chrome 100.0.4896.75,,,2022-04-18 15:51:20,2022-04-18 15:51:44,"23,992s",PASSED
"setText(findTestObject(""Object Repository/Create Lead/input_Username_form-control w-75 ng-untouch_2a886e""), username)",Chrome 100.0.4896.75,,,2022-04-18 15:51:44,2022-04-18 15:51:45,"0,933s",PASSED
"setText(findTestObject(""Object Repository/Create Lead/input_Password_form-control w-75 ng-untouch_173c6b""), pass)",Chrome 100.0.4896.75,,,2022-04-18 15:51:45,2022-04-18 15:51:46,"0,954s",PASSED
"click(findTestObject(""Object Repository/Create Lead/button_Login""))",Chrome 100.0.4896.75,,,2022-04-18 15:51:46,2022-04-18 15:51:49,"2,557s",PASSED
"click(findTestObject(""Object Repository/Create Lead/strong_My Tools""))",Chrome 100.0.4896.75,,,2022-04-18 15:51:49,2022-04-18 15:51:50,"0,891s",PASSED
"click(findTestObject(""Object Repository/Create Lead/span_New Lead""))",Chrome 100.0.4896.75,,,2022-04-18 15:51:50,2022-04-18 15:51:50,"0,664s",PASSED
"selectOptionByValue(findTestObject(""Object Repository/Create Lead/select_Select OneAdvertising-Stop My Payday_d308cb""), ""10"", true)",Chrome 100.0.4896.75,,,2022-04-18 15:51:50,2022-04-18 15:51:52,"1,430s",FAILED
