Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Electronic Signature,Chrome 98.0.4758.102,,,2022-04-11 17:09:27,2022-04-11 17:10:51,"1m - 24,098s",FAILED
,,,,,,,
Test Cases/Add Electronic Signature,Chrome 98.0.4758.102,,,2022-04-11 17:09:28,2022-04-11 17:10:06,"38,236s",PASSED
"openBrowser("""")",Chrome 98.0.4758.102,,,2022-04-11 17:09:28,2022-04-11 17:09:30,"2,056s",PASSED
"navigateToUrl(""http://35.237.24.127:8081/dims-app/#/home"")",Chrome 98.0.4758.102,,,2022-04-11 17:09:30,2022-04-11 17:09:57,"26,965s",PASSED
"setText(findTestObject(""Object Repository/Create Lead/Page_Debt IMS/input_Username_form-control w-75 ng-untouch_2a886e""), username)",Chrome 98.0.4758.102,,,2022-04-11 17:09:57,2022-04-11 17:09:58,"0,821s",PASSED
"setText(findTestObject(""Object Repository/Create Lead/Page_Debt IMS/input_Password_form-control w-75 ng-untouch_173c6b""), pass)",Chrome 98.0.4758.102,,,2022-04-11 17:09:58,2022-04-11 17:09:59,"0,772s",PASSED
"click(findTestObject(""Object Repository/Create Lead/Page_Debt IMS/button_Login""))",Chrome 98.0.4758.102,,,2022-04-11 17:09:59,2022-04-11 17:10:01,"2,581s",PASSED
"click(findTestObject(""Notary Network/strong_Office Tools""))",Chrome 98.0.4758.102,,,2022-04-11 17:10:01,2022-04-11 17:10:02,"0,952s",PASSED
"click(findTestObject(""Electronic Signature/span_Electronic Signature Information""))",Chrome 98.0.4758.102,,,2022-04-11 17:10:02,2022-04-11 17:10:03,"0,522s",PASSED
"click(findTestObject(""Notary Network/button_Welcome, Julio Uzctegui_addButton""))",Chrome 98.0.4758.102,,,2022-04-11 17:10:03,2022-04-11 17:10:04,"1,024s",PASSED
"selectOptionByValue(findTestObject(""Electronic Signature/select_Select OneAlpha trustDocusign""), ""Alpha trust"", false)",Chrome 98.0.4758.102,,,2022-04-11 17:10:04,2022-04-11 17:10:05,"0,785s",PASSED
"setText(findTestObject(""Electronic Signature/input_Esign Complete Email""), email)",Chrome 98.0.4758.102,,,2022-04-11 17:10:05,2022-04-11 17:10:05,"0,766s",PASSED
"click(findTestObject(""Breaks/button_Welcome, Julio Uzctegui_saveButton""))",Chrome 98.0.4758.102,,,2022-04-11 17:10:05,2022-04-11 17:10:06,"0,396s",PASSED
,,,,,,,
Test Cases/Edit Electronic Signature,Chrome 98.0.4758.102,,,2022-04-11 17:10:06,2022-04-11 17:10:48,"42,575s",FAILED
"openBrowser("""")",Chrome 98.0.4758.102,,,2022-04-11 17:10:06,2022-04-11 17:10:07,"0,932s",PASSED
"navigateToUrl(""http://35.237.24.127:8081/dims-app/#/home"")",Chrome 98.0.4758.102,,,2022-04-11 17:10:07,2022-04-11 17:10:32,"24,645s",PASSED
"setText(findTestObject(""Object Repository/Create Lead/Page_Debt IMS/input_Username_form-control w-75 ng-untouch_2a886e""), username)",Chrome 98.0.4758.102,,,2022-04-11 17:10:32,2022-04-11 17:10:32,"0,733s",PASSED
"setText(findTestObject(""Object Repository/Create Lead/Page_Debt IMS/input_Password_form-control w-75 ng-untouch_173c6b""), pass)",Chrome 98.0.4758.102,,,2022-04-11 17:10:32,2022-04-11 17:10:33,"0,721s",PASSED
"click(findTestObject(""Object Repository/Create Lead/Page_Debt IMS/button_Login""))",Chrome 98.0.4758.102,,,2022-04-11 17:10:33,2022-04-11 17:10:36,"2,448s",PASSED
"click(findTestObject(""Notary Network/strong_Office Tools""))",Chrome 98.0.4758.102,,,2022-04-11 17:10:36,2022-04-11 17:10:37,"0,885s",PASSED
"click(findTestObject(""Electronic Signature/span_Electronic Signature Information""))",Chrome 98.0.4758.102,,,2022-04-11 17:10:37,2022-04-11 17:10:37,"0,496s",PASSED
"setText(findTestObject(""Electronic Signature/input_Electronic Signature to search""), ""Testaut"")",Chrome 98.0.4758.102,,,2022-04-11 17:10:37,2022-04-11 17:10:38,"1,247s",PASSED
"click(findTestObject(""Notary Network/Edit/button_Email_editButton""))",Chrome 98.0.4758.102,,,2022-04-11 17:10:38,2022-04-11 17:10:48,"10,159s",FAILED
,,,,,,,
Test Cases/Delete Electronic Signature,Chrome 98.0.4758.102,,,2022-04-11 17:10:48,2022-04-11 17:10:51,"2,359s",FAILED
"openBrowser("""")",Chrome 98.0.4758.102,,,2022-04-11 17:10:49,2022-04-11 17:10:50,"0,857s",PASSED
"navigateToUrl(""http://35.237.24.127:8081/dims-app/#/home"")",Chrome 98.0.4758.102,,,2022-04-11 17:10:50,2022-04-11 17:10:51,"1,254s",FAILED
