Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Programs,Chrome 98.0.4758.102,,,2022-03-23 00:50:55,2022-03-23 00:51:45,"49,521s",PASSED
,,,,,,,
Test Cases/Edit Program,Chrome 98.0.4758.102,,,2022-03-23 00:50:56,2022-03-23 00:51:45,"48,819s",PASSED
"openBrowser("""")",Chrome 98.0.4758.102,,,2022-03-23 00:50:57,2022-03-23 00:50:59,"2,284s",PASSED
"navigateToUrl(""http://35.237.24.127:8081/dims-app/#/home"")",Chrome 98.0.4758.102,,,2022-03-23 00:50:59,2022-03-23 00:51:16,"16,970s",PASSED
"setText(findTestObject(""Object Repository/Programs/input_Username_form-control w-75 ng-untouch_2a886e""), username)",Chrome 98.0.4758.102,,,2022-03-23 00:51:16,2022-03-23 00:51:17,"0,852s",PASSED
"setText(findTestObject(""Object Repository/Programs/input_Password_form-control w-75 ng-untouch_173c6b""), pass)",Chrome 98.0.4758.102,,,2022-03-23 00:51:17,2022-03-23 00:51:18,"0,734s",PASSED
"click(findTestObject(""Object Repository/Programs/button_Login""))",Chrome 98.0.4758.102,,,2022-03-23 00:51:18,2022-03-23 00:51:18,"0,388s",PASSED
"click(findTestObject(""Object Repository/Programs/strong_Maintenance Tools""))",Chrome 98.0.4758.102,,,2022-03-23 00:51:18,2022-03-23 00:51:19,"0,766s",PASSED
"click(findTestObject(""Object Repository/Programs/span_Programs""))",Chrome 98.0.4758.102,,,2022-03-23 00:51:19,2022-03-23 00:51:19,"0,505s",PASSED
"setText(findTestObject(""Programs/Page_Debt IMS/input_Programs_for looking""), ""Test DG aut"")",Chrome 98.0.4758.102,,,2022-03-23 00:51:19,2022-03-23 00:51:21,"1,217s",PASSED
"click(findTestObject(""Programs/Page_Debt IMS/button_Office_editButton after search""))",Chrome 98.0.4758.102,,,2022-03-23 00:51:21,2022-03-23 00:51:22,"0,960s",PASSED
"setText(findTestObject(""Programs/Page_Debt IMS/input_Program_form-control shadow-none ng-untouched ng-pristine ng-invalid""), programname)",Chrome 98.0.4758.102,,,2022-03-23 00:51:22,2022-03-23 00:51:23,"1,090s",PASSED
delay(2),Chrome 98.0.4758.102,,,2022-03-23 00:51:23,2022-03-23 00:51:25,"2,031s",PASSED
