Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Cancellation Reason,Chrome 102.0.5005.61,,,2022-06-09 09:24:24,2022-06-09 09:25:55,"1m - 31,218s",FAILED
,,,,,,,
Test Cases/Edit Cancellation Reason,Chrome 102.0.5005.61,,,2022-06-09 09:24:24,2022-06-09 09:24:58,"33,869s",FAILED
"openBrowser("""")",Chrome 102.0.5005.61,,,2022-06-09 09:24:25,2022-06-09 09:24:27,"2,289s",PASSED
"navigateToUrl(""http://35.237.24.127:8081/dims-app/#/home"")",Chrome 102.0.5005.61,,,2022-06-09 09:24:27,2022-06-09 09:24:48,"21,185s",PASSED
"setText(findTestObject(""Object Repository/Quick notes/Page_Debt IMS/input_Username_form-control w-75 ng-untouch_2a886e""), username)",Chrome 102.0.5005.61,,,2022-06-09 09:24:48,2022-06-09 09:24:49,"0,859s",PASSED
"setText(findTestObject(""Object Repository/Quick notes/Page_Debt IMS/input_Password_form-control w-75 ng-untouch_173c6b""), pass)",Chrome 102.0.5005.61,,,2022-06-09 09:24:49,2022-06-09 09:24:50,"0,734s",PASSED
"click(findTestObject(""Object Repository/Quick notes/Page_Debt IMS/button_Login""))",Chrome 102.0.5005.61,,,2022-06-09 09:24:50,2022-06-09 09:24:52,"2,618s",PASSED
"click(findTestObject(""Object Repository/Quick notes/Page_Debt IMS/strong_Maintenance Tools""))",Chrome 102.0.5005.61,,,2022-06-09 09:24:52,2022-06-09 09:24:53,"0,809s",PASSED
"click(findTestObject(""Cancelled reason/span_Cancellation Reason""))",Chrome 102.0.5005.61,,,2022-06-09 09:24:53,2022-06-09 09:24:54,"0,528s",PASSED
"setText(findTestObject(""Cancelled reason/input_Cancellation Reasons""), name)",Chrome 102.0.5005.61,,,2022-06-09 09:24:54,2022-06-09 09:24:55,"1,197s",PASSED
"click(findTestObject(""Cancelled reason/button_Order By_editButton""), STOP_ON_FAILURE)",Chrome 102.0.5005.61,,,2022-06-09 09:24:55,2022-06-09 09:24:56,"0,913s",PASSED
"setText(findTestObject(""Cancelled reason/input_Cancellation Reason_modif""), namemodify)",Chrome 102.0.5005.61,,,2022-06-09 09:24:56,2022-06-09 09:24:57,"0,967s",PASSED
"click(findTestObject(""Cancelled reason/button_Welcome, Julio Uzctegui_saveButton""))",Chrome 102.0.5005.61,,,2022-06-09 09:24:57,2022-06-09 09:24:57,"0,382s",PASSED
"click(findTestObject(""Cancelled reason/button_Accept""))",Chrome 102.0.5005.61,,,2022-06-09 09:24:57,2022-06-09 09:24:58,"0,872s",FAILED
,,,,,,,
Test Cases/Delete Cancellation Reason,Chrome 102.0.5005.61,,,2022-06-09 09:24:58,2022-06-09 09:25:55,"56,666s",FAILED
"openBrowser("""")",Chrome 102.0.5005.61,,,2022-06-09 09:24:58,2022-06-09 09:25:00,"1,119s",PASSED
"navigateToUrl(""http://35.237.24.127:8081/dims-app/#/home"")",Chrome 102.0.5005.61,,,2022-06-09 09:25:00,2022-06-09 09:25:16,"16,680s",PASSED
"setText(findTestObject(""Object Repository/Quick notes/Page_Debt IMS/input_Username_form-control w-75 ng-untouch_2a886e""), username)",Chrome 102.0.5005.61,,,2022-06-09 09:25:16,2022-06-09 09:25:17,"0,707s",PASSED
"setText(findTestObject(""Object Repository/Quick notes/Page_Debt IMS/input_Password_form-control w-75 ng-untouch_173c6b""), pass)",Chrome 102.0.5005.61,,,2022-06-09 09:25:17,2022-06-09 09:25:18,"0,681s",PASSED
"click(findTestObject(""Object Repository/Quick notes/Page_Debt IMS/button_Login""))",Chrome 102.0.5005.61,,,2022-06-09 09:25:18,2022-06-09 09:25:20,"2,493s",PASSED
"click(findTestObject(""Object Repository/Quick notes/Page_Debt IMS/strong_Maintenance Tools""))",Chrome 102.0.5005.61,,,2022-06-09 09:25:20,2022-06-09 09:25:21,"0,784s",PASSED
"click(findTestObject(""Cancelled reason/span_Cancellation Reason""))",Chrome 102.0.5005.61,,,2022-06-09 09:25:21,2022-06-09 09:25:21,"0,528s",PASSED
"setText(findTestObject(""Cancelled reason/input_Cancellation Reasons""), namemodify)",Chrome 102.0.5005.61,,,2022-06-09 09:25:21,2022-06-09 09:25:23,"1,691s",PASSED
"click(findTestObject(""Cancelled reason/td_Order By_to delete""), STOP_ON_FAILURE)",Chrome 102.0.5005.61,,,2022-06-09 09:25:23,2022-06-09 09:25:55,"31,634s",FAILED
