Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Email Campaings,Chrome 98.0.4758.102,,,2022-03-31 15:42:42,2022-03-31 15:43:23,"40,998s",PASSED
,,,,,,,
Test Cases/Add Email Campaing,Chrome 98.0.4758.102,,,2022-03-31 15:42:43,2022-03-31 15:43:23,"40,368s",PASSED
"openBrowser("""")",Chrome 98.0.4758.102,,,2022-03-31 15:42:43,2022-03-31 15:42:45,"1,965s",PASSED
"navigateToUrl(""http://35.237.24.127:8081/dims-app/#/home"")",Chrome 98.0.4758.102,,,2022-03-31 15:42:45,2022-03-31 15:43:07,"22,289s",PASSED
"setText(findTestObject(""Object Repository/Email Templates/Page_Debt IMS/input_Username_form-control w-75 ng-untouch_2a886e""), username)",Chrome 98.0.4758.102,,,2022-03-31 15:43:07,2022-03-31 15:43:08,"0,862s",PASSED
"setText(findTestObject(""Object Repository/Email Templates/Page_Debt IMS/input_Password_form-control w-75 ng-untouch_173c6b""), pass)",Chrome 98.0.4758.102,,,2022-03-31 15:43:08,2022-03-31 15:43:09,"0,781s",PASSED
"click(findTestObject(""Object Repository/Email Templates/Page_Debt IMS/button_Login""))",Chrome 98.0.4758.102,,,2022-03-31 15:43:09,2022-03-31 15:43:12,"2,611s",PASSED
"click(findTestObject(""Object Repository/Email Templates/Page_Debt IMS/strong_Maintenance Tools""))",Chrome 98.0.4758.102,,,2022-03-31 15:43:12,2022-03-31 15:43:12,"0,680s",PASSED
"click(findTestObject(""Email Campaings/add/span_Email Campaigns""))",Chrome 98.0.4758.102,,,2022-03-31 15:43:12,2022-03-31 15:43:13,"0,527s",PASSED
"click(findTestObject(""Email Campaings/add/button_Welcome, Julio Uzctegui_addButton""))",Chrome 98.0.4758.102,,,2022-03-31 15:43:13,2022-03-31 15:43:14,"0,807s",PASSED
"selectOptionByValue(findTestObject(""Email Campaings/add/select_Select OneDebt - ImsConsumer""), ""1"", true)",Chrome 98.0.4758.102,,,2022-03-31 15:43:14,2022-03-31 15:43:15,"1,301s",PASSED
"selectOptionByValue(findTestObject(""Email Campaings/add/select_Select status""), ""1"", true)",Chrome 98.0.4758.102,,,2022-03-31 15:43:15,2022-03-31 15:43:16,"1,202s",PASSED
"selectOptionByValue(findTestObject(""Email Campaings/add/select_Select OneNew LeadEmail""), ""1"", true)",Chrome 98.0.4758.102,,,2022-03-31 15:43:16,2022-03-31 15:43:17,"0,976s",PASSED
"selectOptionByValue(findTestObject(""Email Campaings/add/select_Select OneEmailTestCzxcz""), ""1"", true)",Chrome 98.0.4758.102,,,2022-03-31 15:43:17,2022-03-31 15:43:18,"1,042s",PASSED
"setText(findTestObject(""Email Campaings/add/input_Campaign Name_""), name)",Chrome 98.0.4758.102,,,2022-03-31 15:43:18,2022-03-31 15:43:19,"0,782s",PASSED
"setText(findTestObject(""Email Campaings/add/input_Send From Email""), fromemail)",Chrome 98.0.4758.102,,,2022-03-31 15:43:19,2022-03-31 15:43:20,"0,807s",PASSED
"setText(findTestObject(""Email Campaings/add/input_Send To Email""), toemail)",Chrome 98.0.4758.102,,,2022-03-31 15:43:20,2022-03-31 15:43:21,"0,810s",PASSED
"click(findTestObject(""Email Campaings/add/input_Campaign Date_""), STOP_ON_FAILURE)",Chrome 98.0.4758.102,,,2022-03-31 15:43:21,2022-03-31 15:43:21,"0,432s",PASSED
"click(findTestObject(""Email Campaings/add/span_""), STOP_ON_FAILURE)",Chrome 98.0.4758.102,,,2022-03-31 15:43:21,2022-03-31 15:43:21,"0,421s",PASSED
"click(findTestObject(""Email Campaings/add/span_5""), STOP_ON_FAILURE)",Chrome 98.0.4758.102,,,2022-03-31 15:43:21,2022-03-31 15:43:22,"0,590s",PASSED
"scrollToElement(findTestObject(""Email Campaings/add/button_Welcome, Julio Uzctegui_saveButton""), 0)",Chrome 98.0.4758.102,,,2022-03-31 15:43:22,2022-03-31 15:43:22,"0,458s",PASSED
"click(findTestObject(""Email Campaings/add/button_Welcome, Julio Uzctegui_saveButton""))",Chrome 98.0.4758.102,,,2022-03-31 15:43:22,2022-03-31 15:43:23,"0,355s",PASSED
closeBrowser(),Chrome 98.0.4758.102,,,2022-03-31 15:43:23,2022-03-31 15:43:23,"0,100s",PASSED
