Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Programs,Chrome 98.0.4758.102,,,2022-03-22 01:00:03,2022-03-22 01:01:35,"1m - 32,198s",PASSED
,,,,,,,
Test Cases/Add Programs,Chrome 98.0.4758.102,,,2022-03-22 01:00:38,2022-03-22 01:01:35,"56,659s",PASSED
"openBrowser("""")",Chrome 98.0.4758.102,,,2022-03-22 01:00:38,2022-03-22 01:00:39,"0,876s",PASSED
"navigateToUrl(""http://35.237.24.127:8081/dims-app/#/home"")",Chrome 98.0.4758.102,,,2022-03-22 01:00:39,2022-03-22 01:00:56,"16,441s",PASSED
"setText(findTestObject(""Object Repository/Programs/input_Username_form-control w-75 ng-untouch_2a886e""), username)",Chrome 98.0.4758.102,,,2022-03-22 01:00:56,2022-03-22 01:00:56,"0,675s",PASSED
"setText(findTestObject(""Object Repository/Programs/input_Password_form-control w-75 ng-untouch_173c6b""), pass)",Chrome 98.0.4758.102,,,2022-03-22 01:00:56,2022-03-22 01:00:57,"0,680s",PASSED
"click(findTestObject(""Object Repository/Programs/button_Login""))",Chrome 98.0.4758.102,,,2022-03-22 01:00:57,2022-03-22 01:01:00,"2,437s",PASSED
"click(findTestObject(""Object Repository/Programs/strong_Maintenance Tools""))",Chrome 98.0.4758.102,,,2022-03-22 01:01:00,2022-03-22 01:01:00,"0,737s",PASSED
"click(findTestObject(""Object Repository/Programs/span_Programs""))",Chrome 98.0.4758.102,,,2022-03-22 01:01:00,2022-03-22 01:01:01,"0,497s",PASSED
"click(findTestObject(""Object Repository/Programs/button_Welcome, Julio Uzctegui_addButton""))",Chrome 98.0.4758.102,,,2022-03-22 01:01:01,2022-03-22 01:01:02,"1,039s",PASSED
"click(findTestObject(""Object Repository/Programs/div_Select an Office(s)""))",Chrome 98.0.4758.102,,,2022-03-22 01:01:02,2022-03-22 01:01:02,"0,673s",PASSED
"click(findTestObject(""Object Repository/Programs/div_Debt - Ims_p-checkbox-box""))",Chrome 98.0.4758.102,,,2022-03-22 01:01:02,2022-03-22 01:01:03,"0,490s",PASSED
delay(2),Chrome 98.0.4758.102,,,2022-03-22 01:01:03,2022-03-22 01:01:05,"2,005s",PASSED
"setText(findTestObject(""Programs/Page_Debt IMS/input_Program_form-control shadow-none ng-untouched ng-pristine ng-invalid""), programname)",Chrome 98.0.4758.102,,,2022-03-22 01:01:05,2022-03-22 01:01:06,"0,743s",PASSED
"click(findTestObject(""Object Repository/Programs/div_Select a Pay Frequencie(s)""))",Chrome 98.0.4758.102,,,2022-03-22 01:01:06,2022-03-22 01:01:06,"0,505s",PASSED
"click(findTestObject(""Object Repository/Programs/div_Semi  Monthly_p-checkbox-box""))",Chrome 98.0.4758.102,,,2022-03-22 01:01:06,2022-03-22 01:01:07,"0,596s",PASSED
"doubleClick(findTestObject(""Programs/Page_Debt IMS/input_Minimum Debt Accepted""))",Chrome 98.0.4758.102,,,2022-03-22 01:01:07,2022-03-22 01:01:07,"0,603s",PASSED
"setText(findTestObject(""Programs/Page_Debt IMS/input_Minimum Debt Accepted""), minimumdebt)",Chrome 98.0.4758.102,,,2022-03-22 01:01:07,2022-03-22 01:01:08,"1,005s",PASSED
"doubleClick(findTestObject(""Programs/Page_Debt IMS/input_Minimum Creditor Balance""))",Chrome 98.0.4758.102,,,2022-03-22 01:01:08,2022-03-22 01:01:09,"0,471s",PASSED
"setText(findTestObject(""Programs/Page_Debt IMS/input_Minimum Creditor Balance""), minimumCreditor)",Chrome 98.0.4758.102,,,2022-03-22 01:01:09,2022-03-22 01:01:10,"0,732s",PASSED
"doubleClick(findTestObject(""Programs/Page_Debt IMS/input_Program Minimum Payment_for""))",Chrome 98.0.4758.102,,,2022-03-22 01:01:10,2022-03-22 01:01:10,"0,466s",PASSED
"setText(findTestObject(""Programs/Page_Debt IMS/input_Program Minimum Payment_for""), programminimum)",Chrome 98.0.4758.102,,,2022-03-22 01:01:10,2022-03-22 01:01:11,"0,708s",PASSED
"setText(findTestObject(""Object Repository/Programs/input_Email_form-control shadow-none ng-unt_36dc17""), email)",Chrome 98.0.4758.102,,,2022-03-22 01:01:11,2022-03-22 01:01:12,"0,728s",PASSED
"doubleClick(findTestObject(""Programs/Page_Debt IMS/input_Debt amount From_""))",Chrome 98.0.4758.102,,,2022-03-22 01:01:12,2022-03-22 01:01:12,"0,485s",PASSED
"setText(findTestObject(""Programs/Page_Debt IMS/input_Debt amount From_""), debtamountfrom)",Chrome 98.0.4758.102,,,2022-03-22 01:01:12,2022-03-22 01:01:13,"0,696s",PASSED
"doubleClick(findTestObject(""Programs/Page_Debt IMS/input_Debt amount To_""))",Chrome 98.0.4758.102,,,2022-03-22 01:01:13,2022-03-22 01:01:13,"0,450s",PASSED
"setText(findTestObject(""Programs/Page_Debt IMS/input_Debt amount To_""), debtamountto)",Chrome 98.0.4758.102,,,2022-03-22 01:01:13,2022-03-22 01:01:14,"0,660s",PASSED
"selectOptionByValue(findTestObject(""Object Repository/Programs/select_Select One12345678910111213141516171_b2f31c""), ""10"", true)",Chrome 98.0.4758.102,,,2022-03-22 01:01:14,2022-03-22 01:01:16,"1,715s",PASSED
"click(findTestObject(""Object Repository/Programs/button_Add""))",Chrome 98.0.4758.102,,,2022-03-22 01:01:16,2022-03-22 01:01:16,"0,381s",PASSED
delay(2),Chrome 98.0.4758.102,,,2022-03-22 01:01:16,2022-03-22 01:01:18,"2,004s",PASSED
"click(findTestObject(""Object Repository/Programs/div_Select a Unacceptable debt(s)""))",Chrome 98.0.4758.102,,,2022-03-22 01:01:18,2022-03-22 01:01:18,"0,395s",PASSED
"click(findTestObject(""Object Repository/Programs/div_Only medical_p-checkbox-box""))",Chrome 98.0.4758.102,,,2022-03-22 01:01:18,2022-03-22 01:01:19,"0,485s",PASSED
"selectOptionByValue(findTestObject(""Object Repository/Programs/select_Select OneYesNo""), ""false"", true)",Chrome 98.0.4758.102,,,2022-03-22 01:01:19,2022-03-22 01:01:20,"1,153s",PASSED
"selectOptionByValue(findTestObject(""Object Repository/Programs/select_Select OneYesNo_1""), ""false"", true)",Chrome 98.0.4758.102,,,2022-03-22 01:01:20,2022-03-22 01:01:21,"1,259s",PASSED
"selectOptionByValue(findTestObject(""Object Repository/Programs/select_Select OneYesNo_1""), ""false"", true)",Chrome 98.0.4758.102,,,2022-03-22 01:01:21,2022-03-22 01:01:22,"0,892s",PASSED
"selectOptionByValue(findTestObject(""Object Repository/Programs/select_Select OneYesNo_1""), ""false"", true)",Chrome 98.0.4758.102,,,2022-03-22 01:01:22,2022-03-22 01:01:23,"0,859s",PASSED
"selectOptionByValue(findTestObject(""Object Repository/Programs/select_Select OneYesNo_1""), ""false"", true)",Chrome 98.0.4758.102,,,2022-03-22 01:01:23,2022-03-22 01:01:24,"0,841s",PASSED
"selectOptionByValue(findTestObject(""Object Repository/Programs/select_Select OneYesNo_1""), ""false"", true)",Chrome 98.0.4758.102,,,2022-03-22 01:01:24,2022-03-22 01:01:25,"0,839s",PASSED
delay(10),Chrome 98.0.4758.102,,,2022-03-22 01:01:25,2022-03-22 01:01:35,"10,003s",PASSED
"click(findTestObject(""Object Repository/Programs/button_Welcome, Julio Uzctegui_saveButton""))",Chrome 98.0.4758.102,,,2022-03-22 01:01:35,2022-03-22 01:01:35,"0,375s",PASSED
