Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Profiles,Chrome 102.0.5005.115,,,2022-07-12 16:42:06,2022-07-12 16:42:52,"46,163s",FAILED
,,,,,,,
Test Cases/Add Profile,Chrome 102.0.5005.115,,,2022-07-12 16:42:07,2022-07-12 16:42:52,"45,625s",FAILED
"openBrowser("""")",Chrome 102.0.5005.115,,,2022-07-12 16:42:07,2022-07-12 16:42:09,"1,965s",PASSED
"navigateToUrl(""http://35.237.24.127:8081/dims-app/#/home"")",Chrome 102.0.5005.115,,,2022-07-12 16:42:09,2022-07-12 16:42:40,"30,690s",PASSED
"setText(findTestObject(""Object Repository/Create Lead/Page_Debt IMS/input_Username_form-control w-75 ng-untouch_2a886e""), username)",Chrome 102.0.5005.115,,,2022-07-12 16:42:40,2022-07-12 16:42:40,"0,764s",PASSED
"setText(findTestObject(""Object Repository/Create Lead/Page_Debt IMS/input_Password_form-control w-75 ng-untouch_173c6b""), pass)",Chrome 102.0.5005.115,,,2022-07-12 16:42:40,2022-07-12 16:42:41,"0,747s",PASSED
"click(findTestObject(""Object Repository/Profiles/Page_Debt IMS/button_Login""))",Chrome 102.0.5005.115,,,2022-07-12 16:42:41,2022-07-12 16:42:44,"2,573s",PASSED
"click(findTestObject(""Object Repository/Profiles/Page_Debt IMS/strong_Security""))",Chrome 102.0.5005.115,,,2022-07-12 16:42:44,2022-07-12 16:42:44,"0,710s",PASSED
"click(findTestObject(""Object Repository/Profiles/Page_Debt IMS/span_Profiles""))",Chrome 102.0.5005.115,,,2022-07-12 16:42:44,2022-07-12 16:42:45,"0,557s",PASSED
"click(findTestObject(""Object Repository/Profiles/Page_Debt IMS/button_Welcome, Julio Uzctegui_addButton""))",Chrome 102.0.5005.115,,,2022-07-12 16:42:45,2022-07-12 16:42:46,"0,754s",PASSED
"setText(findTestObject(""Profiles/Page_Debt IMS/Page_Debt IMS/input_Name Profile""), name)",Chrome 102.0.5005.115,,,2022-07-12 16:42:46,2022-07-12 16:42:47,"1,592s",PASSED
"setText(findTestObject(""Profiles/Page_Debt IMS/Page_Debt IMS/input_Description_""), description)",Chrome 102.0.5005.115,,,2022-07-12 16:42:47,2022-07-12 16:42:48,"0,874s",PASSED
"selectOptionByValue(findTestObject(""Object Repository/Profiles/Page_Debt IMS/select_Select oneEnableDisable""), ""false"", true)",Chrome 102.0.5005.115,,,2022-07-12 16:42:48,2022-07-12 16:42:49,"1,126s",PASSED
"click(findTestObject(""Profiles/Page_Debt IMS/Page_Debt IMS/span_Delete_p-button-icon pi pi-angle-right""))",Chrome 102.0.5005.115,,,2022-07-12 16:42:49,2022-07-12 16:42:50,"0,608s",PASSED
"click(findTestObject(""Profiles/Page_Debt IMS/Page_Debt IMS/input_Breaks_form-check-input""))",Chrome 102.0.5005.115,,,2022-07-12 16:42:50,2022-07-12 16:42:51,"0,525s",PASSED
"click(findTestObject(""Object Repository/Profiles/Page_Debt IMS/button_Welcome, Julio Uzctegui_saveButton""))",Chrome 102.0.5005.115,,,2022-07-12 16:42:51,2022-07-12 16:42:51,"0,368s",PASSED
"click(findTestObject(""Object Repository/Profiles/Page_Debt IMS/button_Accept""))",Chrome 102.0.5005.115,,,2022-07-12 16:42:51,2022-07-12 16:42:52,"1,321s",FAILED
