Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Community Rules,Chrome 100.0.4896.75,,,2022-05-17 14:05:12,2022-05-17 14:06:02,"49,810s",ERROR
,,,,,,,
Test Cases/Edit Community Rule,Chrome 100.0.4896.75,,,2022-05-17 14:05:12,2022-05-17 14:06:02,"49,244s",ERROR
"openBrowser("""")",Chrome 100.0.4896.75,,,2022-05-17 14:05:13,2022-05-17 14:05:15,"1,900s",PASSED
"navigateToUrl(""http://35.237.24.127:8081/dims-app/#/home"")",Chrome 100.0.4896.75,,,2022-05-17 14:05:15,2022-05-17 14:05:51,"36,782s",PASSED
"setText(findTestObject(""Object Repository/Create Lead/Page_Debt IMS/input_Username_form-control w-75 ng-untouch_2a886e""), username)",Chrome 100.0.4896.75,,,2022-05-17 14:05:51,2022-05-17 14:05:52,"0,863s",PASSED
"setText(findTestObject(""Object Repository/Create Lead/Page_Debt IMS/input_Password_form-control w-75 ng-untouch_173c6b""), pass)",Chrome 100.0.4896.75,,,2022-05-17 14:05:52,2022-05-17 14:05:53,"0,769s",PASSED
"click(findTestObject(""Object Repository/Create Lead/Page_Debt IMS/button_Login""))",Chrome 100.0.4896.75,,,2022-05-17 14:05:53,2022-05-17 14:05:54,"0,465s",PASSED
"click(findTestObject(""Competitors/Add Competitors/strong_Maintenance Tools""))",Chrome 100.0.4896.75,,,2022-05-17 14:05:54,2022-05-17 14:05:54,"0,700s",PASSED
"click(findTestObject(""Community Rules/Add community rule/span_Community Rules""))",Chrome 100.0.4896.75,,,2022-05-17 14:05:54,2022-05-17 14:05:57,"2,670s",PASSED
"setText(findTestObject(""Competitors/Edit Competitor/input competitors for search""), communityrulename)",Chrome 100.0.4896.75,,,2022-05-17 14:05:57,2022-05-17 14:05:58,"1,037s",PASSED
"click(findTestObject(""Competitors/Edit Competitor/button_Competitors_editButton""))",Chrome 100.0.4896.75,,,2022-05-17 14:05:58,2022-05-17 14:05:58,"0,510s",PASSED
delay(3),Chrome 100.0.4896.75,,,2022-05-17 14:05:58,2022-05-17 14:06:01,"3,024s",PASSED
"setText(findTestObject(""Community Rules/Edit community rule/input_Community Rule edit""), competitornamemodify)",Chrome 100.0.4896.75,,,2022-05-17 14:06:01,2022-05-17 14:06:02,"0,062s",ERROR
