Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Smtp Management,Chrome 102.0.5005.61,,,2022-06-08 23:18:25,2022-06-08 23:24:47,"6m - 22,499s",FAILED
,,,,,,,
Test Cases/Edit Smtp,Chrome 102.0.5005.61,,,2022-06-08 23:18:25,2022-06-08 23:20:47,"2m - 21,477s",PASSED
"openBrowser("""")",Chrome 102.0.5005.61,,,2022-06-08 23:18:26,2022-06-08 23:18:28,"2,283s",PASSED
"navigateToUrl(""http://35.237.24.127:8081/dims-app/#/home"")",Chrome 102.0.5005.61,,,2022-06-08 23:18:28,2022-06-08 23:20:33,"2m - 4,446s",PASSED
"setText(findTestObject(""Object Repository/Quick notes/Page_Debt IMS/input_Username_form-control w-75 ng-untouch_2a886e""), username)",Chrome 102.0.5005.61,,,2022-06-08 23:20:33,2022-06-08 23:20:34,"0,834s",PASSED
"setText(findTestObject(""Object Repository/Quick notes/Page_Debt IMS/input_Password_form-control w-75 ng-untouch_173c6b""), pass)",Chrome 102.0.5005.61,,,2022-06-08 23:20:34,2022-06-08 23:20:34,"0,737s",PASSED
"click(findTestObject(""Object Repository/Quick notes/Page_Debt IMS/button_Login""))",Chrome 102.0.5005.61,,,2022-06-08 23:20:34,2022-06-08 23:20:37,"2,556s",PASSED
"click(findTestObject(""Smtp Management/Add Smtp/strong_Office Tools""))",Chrome 102.0.5005.61,,,2022-06-08 23:20:37,2022-06-08 23:20:38,"1,032s",PASSED
"click(findTestObject(""Smtp Management/Add Smtp/span_Smtp Management""))",Chrome 102.0.5005.61,,,2022-06-08 23:20:38,2022-06-08 23:20:38,"0,508s",PASSED
"setText(findTestObject(""Smtp Management/Edit and delete Smtp/input_Smtp search""), serveraddress)",Chrome 102.0.5005.61,,,2022-06-08 23:20:38,2022-06-08 23:20:40,"1,178s",PASSED
"click(findTestObject(""Smtp Management/Edit and delete Smtp/button_Smtp Server Port_editButton""))",Chrome 102.0.5005.61,,,2022-06-08 23:20:40,2022-06-08 23:20:40,"0,460s",PASSED
"setText(findTestObject(""Smtp Management/Edit and delete Smtp/input_Smtp Server modify""), serveraddressmodify)",Chrome 102.0.5005.61,,,2022-06-08 23:20:40,2022-06-08 23:20:41,"1,209s",PASSED
"click(findTestObject(""Smtp Management/Add Smtp/button_Test""))",Chrome 102.0.5005.61,,,2022-06-08 23:20:41,2022-06-08 23:20:42,"0,394s",PASSED
"click(findTestObject(""Smtp Management/Edit and delete Smtp/button_Welcome, Julio Uzctegui_saveButton""))",Chrome 102.0.5005.61,,,2022-06-08 23:20:42,2022-06-08 23:20:44,"2,782s",PASSED
"click(findTestObject(""Smtp Management/Edit and delete Smtp/button_Accept""))",Chrome 102.0.5005.61,,,2022-06-08 23:20:44,2022-06-08 23:20:45,"0,676s",PASSED
"delay(1, STOP_ON_FAILURE)",Chrome 102.0.5005.61,,,2022-06-08 23:20:45,2022-06-08 23:20:46,"1,042s",PASSED
takeFullPageScreenshot(),Chrome 102.0.5005.61,,,2022-06-08 23:20:46,2022-06-08 23:20:47,"0,768s",PASSED
,,,,,,,
Test Cases/Edit Smtp,Chrome 102.0.5005.61,,,2022-06-08 23:20:47,2022-06-08 23:22:25,"1m - 37,762s",PASSED
"openBrowser("""")",Chrome 102.0.5005.61,,,2022-06-08 23:20:47,2022-06-08 23:20:48,"0,931s",PASSED
"navigateToUrl(""http://35.237.24.127:8081/dims-app/#/home"")",Chrome 102.0.5005.61,,,2022-06-08 23:20:48,2022-06-08 23:22:12,"1m - 24,319s",PASSED
"setText(findTestObject(""Object Repository/Quick notes/Page_Debt IMS/input_Username_form-control w-75 ng-untouch_2a886e""), username)",Chrome 102.0.5005.61,,,2022-06-08 23:22:12,2022-06-08 23:22:13,"0,689s",PASSED
