Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Programs,Chrome 98.0.4758.102,,,2022-03-22 00:21:44,2022-03-22 00:23:50,"2m - 5,621s",PASSED
,,,,,,,
Test Cases/Add Programs,Chrome 98.0.4758.102,,,2022-03-22 00:22:54,2022-03-22 00:23:50,"55,622s",PASSED
"openBrowser("""")",Chrome 98.0.4758.102,,,2022-03-22 00:22:54,2022-03-22 00:22:55,"0,883s",PASSED
"navigateToUrl(""http://35.237.24.127:8081/dims-app/#/home"")",Chrome 98.0.4758.102,,,2022-03-22 00:22:55,2022-03-22 00:23:14,"18,922s",PASSED
"setText(findTestObject(""Object Repository/Programs/input_Username_form-control w-75 ng-untouch_2a886e""), username)",Chrome 98.0.4758.102,,,2022-03-22 00:23:14,2022-03-22 00:23:15,"0,686s",PASSED
"setText(findTestObject(""Object Repository/Programs/input_Password_form-control w-75 ng-untouch_173c6b""), pass)",Chrome 98.0.4758.102,,,2022-03-22 00:23:15,2022-03-22 00:23:15,"0,713s",PASSED
"click(findTestObject(""Object Repository/Programs/button_Login""))",Chrome 98.0.4758.102,,,2022-03-22 00:23:15,2022-03-22 00:23:18,"2,447s",PASSED
"click(findTestObject(""Object Repository/Programs/strong_Maintenance Tools""))",Chrome 98.0.4758.102,,,2022-03-22 00:23:18,2022-03-22 00:23:19,"0,751s",PASSED
"click(findTestObject(""Object Repository/Programs/span_Programs""))",Chrome 98.0.4758.102,,,2022-03-22 00:23:19,2022-03-22 00:23:19,"0,492s",PASSED
"click(findTestObject(""Object Repository/Programs/button_Welcome, Julio Uzctegui_addButton""))",Chrome 98.0.4758.102,,,2022-03-22 00:23:19,2022-03-22 00:23:21,"1,561s",PASSED
"click(findTestObject(""Object Repository/Programs/div_Select an Office(s)""))",Chrome 98.0.4758.102,,,2022-03-22 00:23:21,2022-03-22 00:23:21,"0,667s",PASSED
"click(findTestObject(""Object Repository/Programs/div_Debt - Ims_p-checkbox-box""))",Chrome 98.0.4758.102,,,2022-03-22 00:23:21,2022-03-22 00:23:22,"0,514s",PASSED
"setText(findTestObject(""Object Repository/Programs/input_Username_form-control w-75 ng-untouch_2a886e""), programname)",Chrome 98.0.4758.102,,,2022-03-22 00:23:22,2022-03-22 00:23:23,"0,799s",PASSED
"click(findTestObject(""Object Repository/Programs/div_Select a Pay Frequencie(s)""))",Chrome 98.0.4758.102,,,2022-03-22 00:23:23,2022-03-22 00:23:23,"0,386s",PASSED
"click(findTestObject(""Object Repository/Programs/div_Semi  Monthly_p-checkbox-box""))",Chrome 98.0.4758.102,,,2022-03-22 00:23:23,2022-03-22 00:23:24,"0,595s",PASSED
"setText(findTestObject(""Object Repository/Programs/input_Email_form-control shadow-none ng-unt_36dc17""), email)",Chrome 98.0.4758.102,,,2022-03-22 00:23:24,2022-03-22 00:23:25,"0,901s",PASSED
"doubleClick(findTestObject(""Programs/Page_Debt IMS/input_Debt amount From_""))",Chrome 98.0.4758.102,,,2022-03-22 00:23:25,2022-03-22 00:23:25,"0,582s",PASSED
"setText(findTestObject(""Programs/Page_Debt IMS/input_Minimum Debt Accepted""), minimumdebt)",Chrome 98.0.4758.102,,,2022-03-22 00:23:25,2022-03-22 00:23:26,"0,693s",PASSED
"doubleClick(findTestObject(""Programs/Page_Debt IMS/input_Minimum Creditor Balance""))",Chrome 98.0.4758.102,,,2022-03-22 00:23:26,2022-03-22 00:23:26,"0,456s",PASSED
"setText(findTestObject(""Programs/Page_Debt IMS/input_Minimum Creditor Balance""), minimumCreditor)",Chrome 98.0.4758.102,,,2022-03-22 00:23:26,2022-03-22 00:23:27,"0,653s",PASSED
"doubleClick(findTestObject(""Programs/Page_Debt IMS/input_Program Minimum Payment_for""))",Chrome 98.0.4758.102,,,2022-03-22 00:23:27,2022-03-22 00:23:27,"0,436s",PASSED
"setText(findTestObject(""Programs/Page_Debt IMS/input_Program Minimum Payment_for""), programminimum)",Chrome 98.0.4758.102,,,2022-03-22 00:23:27,2022-03-22 00:23:28,"0,679s",PASSED
"doubleClick(findTestObject(""Programs/Page_Debt IMS/input_Debt amount From_""))",Chrome 98.0.4758.102,,,2022-03-22 00:23:28,2022-03-22 00:23:29,"0,461s",PASSED
"setText(findTestObject(""Programs/Page_Debt IMS/input_Debt amount From_""), debtamountfrom)",Chrome 98.0.4758.102,,,2022-03-22 00:23:29,2022-03-22 00:23:29,"0,721s",PASSED
"doubleClick(findTestObject(""Programs/Page_Debt IMS/input_Debt amount To_""))",Chrome 98.0.4758.102,,,2022-03-22 00:23:29,2022-03-22 00:23:30,"0,458s",PASSED
