Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Electronic Signature,Chrome 98.0.4758.102,,,2022-04-11 17:14:36,2022-04-11 17:16:06,"1m - 29,382s",PASSED
,,,,,,,
Test Cases/Add Electronic Signature,Chrome 98.0.4758.102,,,2022-04-11 17:14:37,2022-04-11 17:15:05,"28,335s",PASSED
"openBrowser("""")",Chrome 98.0.4758.102,,,2022-04-11 17:14:38,2022-04-11 17:14:41,"3,258s",PASSED
"navigateToUrl(""http://35.237.24.127:8081/dims-app/#/home"")",Chrome 98.0.4758.102,,,2022-04-11 17:14:41,2022-04-11 17:14:57,"16,239s",PASSED
"setText(findTestObject(""Object Repository/Create Lead/Page_Debt IMS/input_Username_form-control w-75 ng-untouch_2a886e""), username)",Chrome 98.0.4758.102,,,2022-04-11 17:14:57,2022-04-11 17:14:58,"0,816s",PASSED
"setText(findTestObject(""Object Repository/Create Lead/Page_Debt IMS/input_Password_form-control w-75 ng-untouch_173c6b""), pass)",Chrome 98.0.4758.102,,,2022-04-11 17:14:58,2022-04-11 17:14:59,"0,735s",PASSED
"click(findTestObject(""Object Repository/Create Lead/Page_Debt IMS/button_Login""))",Chrome 98.0.4758.102,,,2022-04-11 17:14:59,2022-04-11 17:15:01,"2,494s",PASSED
"click(findTestObject(""Notary Network/strong_Office Tools""))",Chrome 98.0.4758.102,,,2022-04-11 17:15:01,2022-04-11 17:15:02,"0,754s",PASSED
"click(findTestObject(""Electronic Signature/span_Electronic Signature Information""))",Chrome 98.0.4758.102,,,2022-04-11 17:15:02,2022-04-11 17:15:03,"0,505s",PASSED
"click(findTestObject(""Notary Network/button_Welcome, Julio Uzctegui_addButton""))",Chrome 98.0.4758.102,,,2022-04-11 17:15:03,2022-04-11 17:15:03,"0,720s",PASSED
"selectOptionByValue(findTestObject(""Electronic Signature/select_Select OneAlpha trustDocusign""), ""Alpha trust"", false)",Chrome 98.0.4758.102,,,2022-04-11 17:15:03,2022-04-11 17:15:04,"0,805s",PASSED
"setText(findTestObject(""Electronic Signature/input_Esign Complete Email""), email)",Chrome 98.0.4758.102,,,2022-04-11 17:15:04,2022-04-11 17:15:05,"0,780s",PASSED
"click(findTestObject(""Breaks/button_Welcome, Julio Uzctegui_saveButton""))",Chrome 98.0.4758.102,,,2022-04-11 17:15:05,2022-04-11 17:15:05,"0,389s",PASSED
,,,,,,,
Test Cases/Edit Electronic Signature,Chrome 98.0.4758.102,,,2022-04-11 17:15:05,2022-04-11 17:15:36,"31,001s",PASSED
"openBrowser("""")",Chrome 98.0.4758.102,,,2022-04-11 17:15:06,2022-04-11 17:15:07,"0,908s",PASSED
"navigateToUrl(""http://35.237.24.127:8081/dims-app/#/home"")",Chrome 98.0.4758.102,,,2022-04-11 17:15:07,2022-04-11 17:15:27,"20,285s",PASSED
"setText(findTestObject(""Object Repository/Create Lead/Page_Debt IMS/input_Username_form-control w-75 ng-untouch_2a886e""), username)",Chrome 98.0.4758.102,,,2022-04-11 17:15:27,2022-04-11 17:15:28,"0,701s",PASSED
"setText(findTestObject(""Object Repository/Create Lead/Page_Debt IMS/input_Password_form-control w-75 ng-untouch_173c6b""), pass)",Chrome 98.0.4758.102,,,2022-04-11 17:15:28,2022-04-11 17:15:28,"0,685s",PASSED
