Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Programs,Chrome 98.0.4758.102,,,2022-03-23 00:59:12,2022-03-23 00:59:58,"46,374s",FAILED
,,,,,,,
Test Cases/Delete Program,Chrome 98.0.4758.102,,,2022-03-23 00:59:56,2022-03-23 00:59:58,"2,184s",FAILED
"openBrowser("""")",Chrome 98.0.4758.102,,,2022-03-23 00:59:56,2022-03-23 00:59:57,"1,017s",PASSED
"navigateToUrl(""http://35.237.24.127:8081/dims-app/#/home"")",Chrome 98.0.4758.102,,,2022-03-23 00:59:57,2022-03-23 00:59:58,"1,148s",FAILED
