Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Community Rules,Chrome 100.0.4896.75,,,2022-05-18 11:40:48,2022-05-18 11:41:33,"45,689s",PASSED
,,,,,,,
Test Cases/Delete Community Rule,Chrome 100.0.4896.75,,,2022-05-18 11:40:48,2022-05-18 11:41:33,"45,178s",PASSED
"openBrowser("""")",Chrome 100.0.4896.75,,,2022-05-18 11:40:49,2022-05-18 11:40:51,"1,967s",PASSED
"navigateToUrl(""http://35.237.24.127:8081/dims-app/#/home"")",Chrome 100.0.4896.75,,,2022-05-18 11:40:51,2022-05-18 11:41:21,"30,408s",PASSED
"setText(findTestObject(""Object Repository/Create Lead/Page_Debt IMS/input_Username_form-control w-75 ng-untouch_2a886e""), username)",Chrome 100.0.4896.75,,,2022-05-18 11:41:21,2022-05-18 11:41:22,"0,855s",PASSED
"setText(findTestObject(""Object Repository/Create Lead/Page_Debt IMS/input_Password_form-control w-75 ng-untouch_173c6b""), pass)",Chrome 100.0.4896.75,,,2022-05-18 11:41:22,2022-05-18 11:41:23,"0,774s",PASSED
"click(findTestObject(""Object Repository/Create Lead/Page_Debt IMS/button_Login""))",Chrome 100.0.4896.75,,,2022-05-18 11:41:23,2022-05-18 11:41:25,"2,576s",PASSED
"click(findTestObject(""Competitors/Add Competitors/strong_Maintenance Tools""))",Chrome 100.0.4896.75,,,2022-05-18 11:41:25,2022-05-18 11:41:26,"0,760s",PASSED
"click(findTestObject(""Community Rules/Add community rule/span_Community Rules""))",Chrome 100.0.4896.75,,,2022-05-18 11:41:26,2022-05-18 11:41:27,"0,521s",PASSED
"setText(findTestObject(""Competitors/Edit Competitor/input competitors for search""), communityrulenamemodify)",Chrome 100.0.4896.75,,,2022-05-18 11:41:27,2022-05-18 11:41:30,"3,008s",PASSED
"click(findTestObject(""Community Rules/Delete community rule/td_Office_tdEditButton""))",Chrome 100.0.4896.75,,,2022-05-18 11:41:30,2022-05-18 11:41:31,"0,809s",PASSED
"click(findTestObject(""Competitors/Delete competitor/button_Welcome, Julio Uzctegui_deleteButton""))",Chrome 100.0.4896.75,,,2022-05-18 11:41:31,2022-05-18 11:41:31,"0,514s",PASSED
"click(findTestObject(""Competitors/Delete competitor/button_Accept""))",Chrome 100.0.4896.75,,,2022-05-18 11:41:31,2022-05-18 11:41:32,"0,692s",PASSED
delay(1),Chrome 100.0.4896.75,,,2022-05-18 11:41:32,2022-05-18 11:41:33,"1,026s",PASSED
takeFullPageScreenshot([]),Chrome 100.0.4896.75,,,2022-05-18 11:41:33,2022-05-18 11:41:33,"0,693s",PASSED
