Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Profiles,Chrome 102.0.5005.115,,,2022-07-13 16:28:12,2022-07-13 16:29:17,"1m - 5,372s",FAILED
,,,,,,,
Test Cases/Edit Profile,Chrome 102.0.5005.115,,,2022-07-13 16:28:13,2022-07-13 16:29:17,"1m - 4,830s",FAILED
"openBrowser("""")",Chrome 102.0.5005.115,,,2022-07-13 16:28:13,2022-07-13 16:28:15,"1,984s",PASSED
"navigateToUrl(""http://35.237.24.127:8081/dims-app/#/home"")",Chrome 102.0.5005.115,,,2022-07-13 16:28:15,2022-07-13 16:29:03,"48,444s",PASSED
"setText(findTestObject(""Object Repository/Create Lead/Page_Debt IMS/input_Username_form-control w-75 ng-untouch_2a886e""), username)",Chrome 102.0.5005.115,,,2022-07-13 16:29:03,2022-07-13 16:29:04,"0,808s",PASSED
"setText(findTestObject(""Object Repository/Create Lead/Page_Debt IMS/input_Password_form-control w-75 ng-untouch_173c6b""), pass)",Chrome 102.0.5005.115,,,2022-07-13 16:29:04,2022-07-13 16:29:05,"0,699s",PASSED
"click(findTestObject(""Object Repository/Profiles/Page_Debt IMS/button_Login""))",Chrome 102.0.5005.115,,,2022-07-13 16:29:05,2022-07-13 16:29:08,"2,587s",PASSED
"click(findTestObject(""Object Repository/Profiles/Page_Debt IMS/strong_Security""))",Chrome 102.0.5005.115,,,2022-07-13 16:29:08,2022-07-13 16:29:08,"0,712s",PASSED
"click(findTestObject(""Object Repository/Profiles/Page_Debt IMS/span_Profiles""))",Chrome 102.0.5005.115,,,2022-07-13 16:29:08,2022-07-13 16:29:09,"0,557s",PASSED
"delay(3, STOP_ON_FAILURE)",Chrome 102.0.5005.115,,,2022-07-13 16:29:09,2022-07-13 16:29:12,"3,025s",PASSED
"setText(findTestObject(""Profiles/edit - delete profiles/edit - delete profiles/input_Profiles to search""), name)",Chrome 102.0.5005.115,,,2022-07-13 16:29:12,2022-07-13 16:29:13,"0,761s",PASSED
"click(findTestObject(""Profiles/edit - delete profiles/button_Systems Permissions_editButton""))",Chrome 102.0.5005.115,,,2022-07-13 16:29:13,2022-07-13 16:29:14,"0,893s",PASSED
"setText(findTestObject(""Profiles/edit - delete profiles/input_Description_""), namemodify)",Chrome 102.0.5005.115,,,2022-07-13 16:29:14,2022-07-13 16:29:16,"2,611s",PASSED
"click(findTestObject(""Profiles/edit - delete profiles/edit - delete profiles/button_Welcome, Julio Uzctegui_saveButton""))",Chrome 102.0.5005.115,,,2022-07-13 16:29:16,2022-07-13 16:29:17,"0,395s",PASSED
"click(findTestObject(""Profiles/edit - delete profiles/button_Accept""))",Chrome 102.0.5005.115,,,2022-07-13 16:29:17,2022-07-13 16:29:17,"0,802s",FAILED
