Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Bulk Reassign,Chrome 100.0.4896.75,,,2022-05-05 15:53:12,2022-05-05 15:54:10,"57,922s",FAILED
,,,,,,,
Test Cases/Reassign Leads,Chrome 100.0.4896.75,,,2022-05-05 15:53:13,2022-05-05 15:54:10,"57,231s",FAILED
"openBrowser("""")",Chrome 100.0.4896.75,,,2022-05-05 15:53:14,2022-05-05 15:53:17,"3,223s",PASSED
"navigateToUrl(""http://35.237.24.127:8081/dims-app/#/home"")",Chrome 100.0.4896.75,,,2022-05-05 15:53:17,2022-05-05 15:53:24,"6,857s",PASSED
"setText(findTestObject(""Object Repository/Create Lead/input_Username_form-control w-75 ng-untouch_2a886e""), username)",Chrome 100.0.4896.75,,,2022-05-05 15:53:24,2022-05-05 15:53:25,"0,960s",PASSED
"setText(findTestObject(""Object Repository/Create Lead/input_Password_form-control w-75 ng-untouch_173c6b""), pass)",Chrome 100.0.4896.75,,,2022-05-05 15:53:25,2022-05-05 15:53:26,"0,981s",PASSED
"click(findTestObject(""Object Repository/Create Lead/button_Login""))",Chrome 100.0.4896.75,,,2022-05-05 15:53:26,2022-05-05 15:53:26,"0,522s",PASSED
"click(findTestObject(""Distribute Leads/strong_Lead Maintenance""))",Chrome 100.0.4896.75,,,2022-05-05 15:53:26,2022-05-05 15:53:27,"0,820s",PASSED
"click(findTestObject(""Bulk Reassign/span_Bulk Reassign""))",Chrome 100.0.4896.75,,,2022-05-05 15:53:27,2022-05-05 15:53:28,"0,734s",PASSED
"click(findTestObject(""Object Repository/Myworklist(lead status)/search ojito add note/Page_Debt IMS/input_From""))",Chrome 100.0.4896.75,,,2022-05-05 15:53:28,2022-05-05 15:53:29,"0,805s",PASSED
"click(findTestObject(""Object Repository/debt ims R/Page_Debt IMS/span_1""))",Chrome 100.0.4896.75,,,2022-05-05 15:53:29,2022-05-05 15:53:29,"0,472s",PASSED
"click(findTestObject(""Object Repository/Myworklist(lead status)/search ojito add note/Page_Debt IMS/input_To_form""))",Chrome 100.0.4896.75,,,2022-05-05 15:53:29,2022-05-05 15:53:30,"0,756s",PASSED
"click(findTestObject(""Object Repository/debt ims R/Page_Debt IMS/span_31""), OPTIONAL)",Chrome 100.0.4896.75,,,2022-05-05 15:53:30,2022-05-05 15:53:31,"0,517s",PASSED
"click(findTestObject(""Object Repository/debt ims R/Page_Debt IMS/span_30""), OPTIONAL)",Chrome 100.0.4896.75,,,2022-05-05 15:53:31,2022-05-05 15:53:32,"1,057s",PASSED
"click(findTestObject(""Object Repository/debt ims R/Page_Debt IMS/span_29""), OPTIONAL)",Chrome 100.0.4896.75,,,2022-05-05 15:53:32,2022-05-05 15:53:32,"0,593s",PASSED
"click(findTestObject(""Object Repository/debt ims R/Page_Debt IMS/span_28""), OPTIONAL)",Chrome 100.0.4896.75,,,2022-05-05 15:53:32,2022-05-05 15:53:33,"0,529s",PASSED
"click(findTestObject(""Bulk Reassign/div_Select a Status(es)""))",Chrome 100.0.4896.75,,,2022-05-05 15:53:33,2022-05-05 15:53:33,"0,442s",PASSED
"click(findTestObject(""Bulk Reassign/span_Attempting contact""))",Chrome 100.0.4896.75,,,2022-05-05 15:53:33,2022-05-05 15:53:34,"0,763s",PASSED
"click(findTestObject(""Bulk Reassign/div_Select a Source(s)""))",Chrome 100.0.4896.75,,,2022-05-05 15:53:34,2022-05-05 15:53:35,"0,763s",PASSED
"click(findTestObject(""Bulk Reassign/span_Mailer""))",Chrome 100.0.4896.75,,,2022-05-05 15:53:35,2022-05-05 15:53:36,"0,834s",PASSED
"click(findTestObject(""Bulk Reassign/div_Select a Program(s)""))",Chrome 100.0.4896.75,,,2022-05-05 15:53:36,2022-05-05 15:53:36,"0,836s",PASSED
"click(findTestObject(""Bulk Reassign/span_HFG NONE""))",Chrome 100.0.4896.75,,,2022-05-05 15:53:36,2022-05-05 15:53:37,"0,756s",PASSED
"selectOptionByValue(findTestObject(""Bulk Reassign/select_Select from user""), ""1008"", false)",Chrome 100.0.4896.75,,,2022-05-05 15:53:37,2022-05-05 15:53:38,"0,985s",PASSED
"selectOptionByValue(findTestObject(""Bulk Reassign/select_Select  to user""), ""1001"", false)",Chrome 100.0.4896.75,,,2022-05-05 15:53:38,2022-05-05 15:53:39,"0,642s",PASSED
"click(findTestObject(""Bulk Reassign/Page_Debt IMS/div_primero""))",Chrome 100.0.4896.75,,,2022-05-05 15:53:39,2022-05-05 15:54:10,"31,404s",FAILED
