Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Notary Network,Chrome 98.0.4758.102,,,2022-04-08 15:28:37,2022-04-08 15:30:14,"1m - 36,597s",PASSED
,,,,,,,
Test Cases/Add Notary Network,Chrome 98.0.4758.102,,,2022-04-08 15:28:37,2022-04-08 15:29:01,"23,533s",PASSED
"openBrowser("""")",Chrome 98.0.4758.102,,,2022-04-08 15:28:38,2022-04-08 15:28:40,"1,765s",PASSED
"navigateToUrl(""http://35.237.24.127:8081/dims-app/#/home"")",Chrome 98.0.4758.102,,,2022-04-08 15:28:40,2022-04-08 15:28:45,"5,603s",PASSED
"setText(findTestObject(""Object Repository/Create Lead/Page_Debt IMS/input_Username_form-control w-75 ng-untouch_2a886e""), username)",Chrome 98.0.4758.102,,,2022-04-08 15:28:45,2022-04-08 15:28:46,"0,843s",PASSED
"setText(findTestObject(""Object Repository/Create Lead/Page_Debt IMS/input_Password_form-control w-75 ng-untouch_173c6b""), pass)",Chrome 98.0.4758.102,,,2022-04-08 15:28:46,2022-04-08 15:28:47,"0,789s",PASSED
"click(findTestObject(""Object Repository/Create Lead/Page_Debt IMS/button_Login""))",Chrome 98.0.4758.102,,,2022-04-08 15:28:47,2022-04-08 15:28:50,"2,522s",PASSED
"click(findTestObject(""Notary Network/strong_Office Tools""))",Chrome 98.0.4758.102,,,2022-04-08 15:28:50,2022-04-08 15:28:50,"0,800s",PASSED
"click(findTestObject(""Notary Network/span_Notary Network""))",Chrome 98.0.4758.102,,,2022-04-08 15:28:50,2022-04-08 15:28:51,"0,508s",PASSED
"click(findTestObject(""Notary Network/button_Welcome, Julio Uzctegui_addButton""))",Chrome 98.0.4758.102,,,2022-04-08 15:28:51,2022-04-08 15:28:52,"0,784s",PASSED
"setText(findTestObject(""Notary Network/input_First Name_form""), firstname)",Chrome 98.0.4758.102,,,2022-04-08 15:28:52,2022-04-08 15:28:53,"1,025s",PASSED
"setText(findTestObject(""Notary Network/input_Last Name_form""), lastname)",Chrome 98.0.4758.102,,,2022-04-08 15:28:53,2022-04-08 15:28:53,"0,721s",PASSED
"setText(findTestObject(""Notary Network/input_Address_form""), address)",Chrome 98.0.4758.102,,,2022-04-08 15:28:53,2022-04-08 15:28:54,"0,735s",PASSED
"setText(findTestObject(""Notary Network/input_City_form""), city)",Chrome 98.0.4758.102,,,2022-04-08 15:28:54,2022-04-08 15:28:55,"0,727s",PASSED
"selectOptionByValue(findTestObject(""Notary Network/select_Select OneUS Armed Forces E""), ""2: 2"", false)",Chrome 98.0.4758.102,,,2022-04-08 15:28:55,2022-04-08 15:28:56,"0,693s",PASSED
"setText(findTestObject(""Notary Network/input_Email_form""), email)",Chrome 98.0.4758.102,,,2022-04-08 15:28:56,2022-04-08 15:28:56,"0,746s",PASSED
"setText(findTestObject(""Notary Network/input_Extension_form""), extension)",Chrome 98.0.4758.102,,,2022-04-08 15:28:56,2022-04-08 15:28:57,"0,703s",PASSED
"setText(findTestObject(""Notary Network/input_FAX_form""), fax)",Chrome 98.0.4758.102,,,2022-04-08 15:28:57,2022-04-08 15:28:58,"0,704s",PASSED
"setText(findTestObject(""Notary Network/input_Phone Number_form""), phonenumber)",Chrome 98.0.4758.102,,,2022-04-08 15:28:58,2022-04-08 15:28:58,"0,713s",PASSED
"setText(findTestObject(""Notary Network/input_ZIP_form-control""), zip)",Chrome 98.0.4758.102,,,2022-04-08 15:28:58,2022-04-08 15:28:59,"0,703s",PASSED
"scrollToElement(findTestObject(""Notary Network/button_Welcome, Julio Uzctegui_saveButton""), 0)",Chrome 98.0.4758.102,,,2022-04-08 15:28:59,2022-04-08 15:28:59,"0,336s",PASSED
"click(findTestObject(""Notary Network/Page_Debt IMS/div_Select an Office(s)""))",Chrome 98.0.4758.102,,,2022-04-08 15:28:59,2022-04-08 15:29:00,"0,399s",PASSED
"click(findTestObject(""Notary Network/Page_Debt IMS/div_Debt - Ims_p-checkbox-box""))",Chrome 98.0.4758.102,,,2022-04-08 15:29:00,2022-04-08 15:29:00,"0,571s",PASSED
"click(findTestObject(""Breaks/button_Welcome, Julio Uzctegui_saveButton""))",Chrome 98.0.4758.102,,,2022-04-08 15:29:00,2022-04-08 15:29:01,"0,583s",PASSED
,,,,,,,
Test Cases/Edit Notary Network,Chrome 98.0.4758.102,,,2022-04-08 15:29:01,2022-04-08 15:29:25,"24,194s",PASSED
"openBrowser("""")",Chrome 98.0.4758.102,,,2022-04-08 15:29:02,2022-04-08 15:29:02,"0,867s",PASSED
"navigateToUrl(""http://35.237.24.127:8081/dims-app/#/home"")",Chrome 98.0.4758.102,,,2022-04-08 15:29:02,2022-04-08 15:29:10,"7,879s",PASSED
"setText(findTestObject(""Object Repository/Create Lead/Page_Debt IMS/input_Username_form-control w-75 ng-untouch_2a886e""), username)",Chrome 98.0.4758.102,,,2022-04-08 15:29:10,2022-04-08 15:29:11,"0,686s",PASSED
"setText(findTestObject(""Object Repository/Create Lead/Page_Debt IMS/input_Password_form-control w-75 ng-untouch_173c6b""), pass)",Chrome 98.0.4758.102,,,2022-04-08 15:29:11,2022-04-08 15:29:12,"0,761s",PASSED
"click(findTestObject(""Object Repository/Create Lead/Page_Debt IMS/button_Login""))",Chrome 98.0.4758.102,,,2022-04-08 15:29:12,2022-04-08 15:29:14,"2,503s",PASSED
"click(findTestObject(""Notary Network/strong_Office Tools""))",Chrome 98.0.4758.102,,,2022-04-08 15:29:14,2022-04-08 15:29:15,"0,734s",PASSED
"click(findTestObject(""Notary Network/span_Notary Network""))",Chrome 98.0.4758.102,,,2022-04-08 15:29:15,2022-04-08 15:29:15,"0,488s",PASSED
"setText(findTestObject(""Notary Network/Edit/input_Notary Network_search""), ""lisbeth"")",Chrome 98.0.4758.102,,,2022-04-08 15:29:15,2022-04-08 15:29:17,"1,022s",PASSED
"click(findTestObject(""Notary Network/Edit/button_Email_editButton""))",Chrome 98.0.4758.102,,,2022-04-08 15:29:17,2022-04-08 15:29:17,"0,882s",PASSED
"setText(findTestObject(""Notary Network/input_First Name_form""), firstname)",Chrome 98.0.4758.102,,,2022-04-08 15:29:17,2022-04-08 15:29:18,"1,057s",PASSED
"setText(findTestObject(""Notary Network/input_Last Name_form""), lastname)",Chrome 98.0.4758.102,,,2022-04-08 15:29:18,2022-04-08 15:29:19,"0,728s",PASSED
"setText(findTestObject(""Notary Network/input_Address_form""), address)",Chrome 98.0.4758.102,,,2022-04-08 15:29:19,2022-04-08 15:29:20,"0,693s",PASSED
"setText(findTestObject(""Notary Network/input_City_form""), city)",Chrome 98.0.4758.102,,,2022-04-08 15:29:20,2022-04-08 15:29:21,"0,700s",PASSED
"selectOptionByValue(findTestObject(""Notary Network/select_Select OneUS Armed Forces E""), ""3: 3"", false)",Chrome 98.0.4758.102,,,2022-04-08 15:29:21,2022-04-08 15:29:21,"0,661s",PASSED
"setText(findTestObject(""Notary Network/input_Extension_form""), extension)",Chrome 98.0.4758.102,,,2022-04-08 15:29:21,2022-04-08 15:29:22,"0,699s",PASSED
"setText(findTestObject(""Notary Network/input_FAX_form""), fax)",Chrome 98.0.4758.102,,,2022-04-08 15:29:22,2022-04-08 15:29:23,"0,695s",PASSED
"setText(findTestObject(""Notary Network/input_Phone Number_form""), phonenumber)",Chrome 98.0.4758.102,,,2022-04-08 15:29:23,2022-04-08 15:29:23,"0,693s",PASSED
"setText(findTestObject(""Notary Network/input_ZIP_form-control""), zip)",Chrome 98.0.4758.102,,,2022-04-08 15:29:23,2022-04-08 15:29:24,"0,684s",PASSED
"scrollToElement(findTestObject(""Notary Network/button_Welcome, Julio Uzctegui_saveButton""), 0)",Chrome 98.0.4758.102,,,2022-04-08 15:29:24,2022-04-08 15:29:24,"0,316s",PASSED
"click(findTestObject(""Notary Network/Edit/button_Welcome, Julio Uzctegui_saveButton edit""))",Chrome 98.0.4758.102,,,2022-04-08 15:29:24,2022-04-08 15:29:25,"0,390s",PASSED
"click(findTestObject(""Notary Network/Edit/button_Accept edit""))",Chrome 98.0.4758.102,,,2022-04-08 15:29:25,2022-04-08 15:29:25,"0,663s",PASSED
,,,,,,,
Test Cases/Delete Notary Network,Chrome 98.0.4758.102,,,2022-04-08 15:29:25,2022-04-08 15:30:14,"48,096s",PASSED
"openBrowser("""")",Chrome 98.0.4758.102,,,2022-04-08 15:29:26,2022-04-08 15:29:27,"0,870s",PASSED
"navigateToUrl(""http://35.237.24.127:8081/dims-app/#/home"")",Chrome 98.0.4758.102,,,2022-04-08 15:29:27,2022-04-08 15:29:34,"7,531s",PASSED
"setText(findTestObject(""Object Repository/Create Lead/Page_Debt IMS/input_Username_form-control w-75 ng-untouch_2a886e""), username)",Chrome 98.0.4758.102,,,2022-04-08 15:29:34,2022-04-08 15:29:35,"0,688s",PASSED
"setText(findTestObject(""Object Repository/Create Lead/Page_Debt IMS/input_Password_form-control w-75 ng-untouch_173c6b""), pass)",Chrome 98.0.4758.102,,,2022-04-08 15:29:35,2022-04-08 15:29:36,"0,690s",PASSED
"click(findTestObject(""Object Repository/Create Lead/Page_Debt IMS/button_Login""))",Chrome 98.0.4758.102,,,2022-04-08 15:29:36,2022-04-08 15:29:38,"2,436s",PASSED
"click(findTestObject(""Notary Network/strong_Office Tools""))",Chrome 98.0.4758.102,,,2022-04-08 15:29:38,2022-04-08 15:29:39,"0,724s",PASSED
"click(findTestObject(""Notary Network/span_Notary Network""))",Chrome 98.0.4758.102,,,2022-04-08 15:29:39,2022-04-08 15:29:39,"0,487s",PASSED
"setText(findTestObject(""Notary Network/Edit/input_Notary Network_search""), ""lisbeth"")",Chrome 98.0.4758.102,,,2022-04-08 15:29:39,2022-04-08 15:29:40,"1,017s",PASSED
"click(findTestObject(""Notary Network/Delete/td_Email_tdEditButton""))",Chrome 98.0.4758.102,,,2022-04-08 15:29:40,2022-04-08 15:30:12,"32,074s",PASSED
"click(findTestObject(""Notary Network/Delete/button_Welcome, Julio Uzctegui_deleteButton""), STOP_ON_FAILURE)",Chrome 98.0.4758.102,,,2022-04-08 15:30:12,2022-04-08 15:30:13,"0,583s",PASSED
"click(findTestObject(""Notary Network/Delete/button_Accept delete""))",Chrome 98.0.4758.102,,,2022-04-08 15:30:13,2022-04-08 15:30:13,"0,673s",PASSED
