Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Teams,Chrome 98.0.4758.102,,,2022-04-08 14:55:18,2022-04-08 14:56:17,"59,407s",FAILED
,,,,,,,
Test Cases/Add Teams,Chrome 98.0.4758.102,,,2022-04-08 14:55:18,2022-04-08 14:55:38,"19,246s",PASSED
"openBrowser("""")",Chrome 98.0.4758.102,,,2022-04-08 14:55:19,2022-04-08 14:55:21,"2,080s",PASSED
"navigateToUrl(""http://35.237.24.127:8081/dims-app/#/home"")",Chrome 98.0.4758.102,,,2022-04-08 14:55:21,2022-04-08 14:55:28,"6,830s",PASSED
"setText(findTestObject(""Object Repository/Create Lead/Page_Debt IMS/input_Username_form-control w-75 ng-untouch_2a886e""), username)",Chrome 98.0.4758.102,,,2022-04-08 14:55:28,2022-04-08 14:55:29,"0,822s",PASSED
"setText(findTestObject(""Object Repository/Create Lead/Page_Debt IMS/input_Password_form-control w-75 ng-untouch_173c6b""), pass)",Chrome 98.0.4758.102,,,2022-04-08 14:55:29,2022-04-08 14:55:29,"0,768s",PASSED
"click(findTestObject(""Object Repository/Create Lead/Page_Debt IMS/button_Login""))",Chrome 98.0.4758.102,,,2022-04-08 14:55:29,2022-04-08 14:55:32,"2,520s",PASSED
"click(findTestObject(""Teams/Page_Debt IMS/strong_Office Tools""))",Chrome 98.0.4758.102,,,2022-04-08 14:55:32,2022-04-08 14:55:33,"0,769s",PASSED
"click(findTestObject(""Teams/Page_Debt IMS/span_Teams""))",Chrome 98.0.4758.102,,,2022-04-08 14:55:33,2022-04-08 14:55:33,"0,499s",PASSED
"click(findTestObject(""Create Lead/Page_Debt IMS/button_Welcome, Julio Uzctegui_addButton""))",Chrome 98.0.4758.102,,,2022-04-08 14:55:33,2022-04-08 14:55:34,"0,755s",PASSED
"setText(findTestObject(""Teams/Page_Debt IMS/Page_Debt IMS/input_Team Name""), teamname)",Chrome 98.0.4758.102,,,2022-04-08 14:55:34,2022-04-08 14:55:35,"0,958s",PASSED
"selectOptionByValue(findTestObject(""Teams/Page_Debt IMS/Page_Debt IMS/Page_Debt IMS/select_Select OneDebt - ImsConsumer Capital_47cd32""), ""1"", false)",Chrome 98.0.4758.102,,,2022-04-08 14:55:35,2022-04-08 14:55:36,"0,690s",PASSED
"selectOptionByValue(findTestObject(""Teams/Page_Debt IMS/Page_Debt IMS/Page_Debt IMS/select_Select OneDixon GranadoJose Urribarr_e2400b""), ""1002"", false)",Chrome 98.0.4758.102,,,2022-04-08 14:55:36,2022-04-08 14:55:36,"0,666s",PASSED
"click(findTestObject(""Teams/Page_Debt IMS/div_Select a User(s)""))",Chrome 98.0.4758.102,,,2022-04-08 14:55:36,2022-04-08 14:55:37,"0,407s",PASSED
"click(findTestObject(""Teams/Page_Debt IMS/Page_Debt IMS/div_Select a team members primero""))",Chrome 98.0.4758.102,,,2022-04-08 14:55:37,2022-04-08 14:55:37,"0,498s",PASSED
"click(findTestObject(""Teams/Page_Debt IMS/button_Welcome, Julio Uzctegui_saveButton""))",Chrome 98.0.4758.102,,,2022-04-08 14:55:37,2022-04-08 14:55:38,"0,510s",PASSED
,,,,,,,
Test Cases/Edit Teams,Chrome 98.0.4758.102,,,2022-04-08 14:55:38,2022-04-08 14:55:56,"18,290s",PASSED
"openBrowser("""")",Chrome 98.0.4758.102,,,2022-04-08 14:55:38,2022-04-08 14:55:39,"0,862s",PASSED
"navigateToUrl(""http://35.237.24.127:8081/dims-app/#/home"")",Chrome 98.0.4758.102,,,2022-04-08 14:55:39,2022-04-08 14:55:46,"6,793s",PASSED
"setText(findTestObject(""Object Repository/Create Lead/Page_Debt IMS/input_Username_form-control w-75 ng-untouch_2a886e""), username)",Chrome 98.0.4758.102,,,2022-04-08 14:55:46,2022-04-08 14:55:47,"0,706s",PASSED
"setText(findTestObject(""Object Repository/Create Lead/Page_Debt IMS/input_Password_form-control w-75 ng-untouch_173c6b""), pass)",Chrome 98.0.4758.102,,,2022-04-08 14:55:47,2022-04-08 14:55:47,"0,673s",PASSED
"click(findTestObject(""Object Repository/Create Lead/Page_Debt IMS/button_Login""))",Chrome 98.0.4758.102,,,2022-04-08 14:55:47,2022-04-08 14:55:50,"2,428s",PASSED
"click(findTestObject(""Teams/Page_Debt IMS/strong_Office Tools""))",Chrome 98.0.4758.102,,,2022-04-08 14:55:50,2022-04-08 14:55:50,"0,738s",PASSED
"click(findTestObject(""Teams/Page_Debt IMS/span_Teams""))",Chrome 98.0.4758.102,,,2022-04-08 14:55:50,2022-04-08 14:55:51,"0,499s",PASSED
"setText(findTestObject(""Teams/Page_Debt IMS/input_Teams_p-inputtext p-component p-element""), ""test aut"")",Chrome 98.0.4758.102,,,2022-04-08 14:55:51,2022-04-08 14:55:52,"1,031s",PASSED
"click(findTestObject(""Teams/Page_Debt IMS/button_Team Details_editButton""))",Chrome 98.0.4758.102,,,2022-04-08 14:55:52,2022-04-08 14:55:53,"0,861s",PASSED
"click(findTestObject(""Teams/Page_Debt IMS/div_members""))",Chrome 98.0.4758.102,,,2022-04-08 14:55:53,2022-04-08 14:55:54,"0,836s",PASSED
"click(findTestObject(""Teams/Page_Debt IMS/div_select 2nd member""))",Chrome 98.0.4758.102,,,2022-04-08 14:55:54,2022-04-08 14:55:54,"0,508s",PASSED
"setText(findTestObject(""Teams/Page_Debt IMS/Page_Debt IMS/input_Team Name""), teamname)",Chrome 98.0.4758.102,,,2022-04-08 14:55:54,2022-04-08 14:55:55,"0,858s",PASSED
"click(findTestObject(""Teams/Page_Debt IMS/button_Welcome, Julio Uzctegui_saveButton""))",Chrome 98.0.4758.102,,,2022-04-08 14:55:55,2022-04-08 14:55:55,"0,401s",PASSED
"click(findTestObject(""Teams/Page_Debt IMS/button_Accept edit""))",Chrome 98.0.4758.102,,,2022-04-08 14:55:55,2022-04-08 14:55:56,"0,693s",PASSED
,,,,,,,
Test Cases/Delete Teams,Chrome 98.0.4758.102,,,2022-04-08 14:55:56,2022-04-08 14:56:17,"20,976s",FAILED
"openBrowser("""")",Chrome 98.0.4758.102,,,2022-04-08 14:55:56,2022-04-08 14:55:57,"0,917s",PASSED
"navigateToUrl(""http://35.237.24.127:8081/dims-app/#/home"")",Chrome 98.0.4758.102,,,2022-04-08 14:55:57,2022-04-08 14:56:10,"13,130s",PASSED
"setText(findTestObject(""Object Repository/Create Lead/Page_Debt IMS/input_Username_form-control w-75 ng-untouch_2a886e""), username)",Chrome 98.0.4758.102,,,2022-04-08 14:56:10,2022-04-08 14:56:11,"0,695s",PASSED
"setText(findTestObject(""Object Repository/Create Lead/Page_Debt IMS/input_Password_form-control w-75 ng-untouch_173c6b""), pass)",Chrome 98.0.4758.102,,,2022-04-08 14:56:11,2022-04-08 14:56:12,"0,670s",PASSED
"click(findTestObject(""Object Repository/Create Lead/Page_Debt IMS/button_Login""))",Chrome 98.0.4758.102,,,2022-04-08 14:56:12,2022-04-08 14:56:14,"2,451s",PASSED
"click(findTestObject(""Teams/Page_Debt IMS/strong_Office Tools""))",Chrome 98.0.4758.102,,,2022-04-08 14:56:14,2022-04-08 14:56:15,"0,735s",PASSED
"click(findTestObject(""Teams/Page_Debt IMS/span_Teams""))",Chrome 98.0.4758.102,,,2022-04-08 14:56:15,2022-04-08 14:56:16,"0,504s",PASSED
"setText(findTestObject(""Teams/Page_Debt IMS/input_Teams_p-inputtext p-component p-element""), teamname)",Chrome 98.0.4758.102,,,2022-04-08 14:56:16,2022-04-08 14:56:17,"1,004s",PASSED
"click(findTestObject(""Teams/Page_Debt IMS/td_Test aut modifcado""))",Chrome 98.0.4758.102,,,2022-04-08 14:56:17,2022-04-08 14:56:17,"0,564s",FAILED
