Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Mailer Data,Chrome 102.0.5005.115,,,2022-08-05 11:49:29,2022-08-05 11:51:57,"2m - 28,082s",FAILED
,,,,,,,
Test Cases/Add Mailer Data,Chrome 102.0.5005.115,,,2022-08-05 11:49:30,2022-08-05 11:50:36,"1m - 5,953s",PASSED
"openBrowser("""")",Chrome 102.0.5005.115,,,2022-08-05 11:49:31,2022-08-05 11:49:33,"2,377s",PASSED
"navigateToUrl(""http://35.237.24.127:8081/dims-app/#/home"")",Chrome 102.0.5005.115,,,2022-08-05 11:49:33,2022-08-05 11:50:16,"42,472s",PASSED
"setText(findTestObject(""Object Repository/Create Lead/input_Username_form-control w-75 ng-untouch_2a886e""), username)",Chrome 102.0.5005.115,,,2022-08-05 11:50:16,2022-08-05 11:50:16,"0,816s",PASSED
"setText(findTestObject(""Object Repository/Create Lead/input_Password_form-control w-75 ng-untouch_173c6b""), pass)",Chrome 102.0.5005.115,,,2022-08-05 11:50:16,2022-08-05 11:50:17,"0,699s",PASSED
"click(findTestObject(""Object Repository/Create Lead/button_Login""))",Chrome 102.0.5005.115,,,2022-08-05 11:50:17,2022-08-05 11:50:20,"2,553s",PASSED
"click(findTestObject(""Object Repository/Create Lead/strong_My Tools""))",Chrome 102.0.5005.115,,,2022-08-05 11:50:20,2022-08-05 11:50:20,"0,795s",PASSED
"click(findTestObject(""Object Repository/Create Lead/span_New Lead""))",Chrome 102.0.5005.115,,,2022-08-05 11:50:20,2022-08-05 11:50:21,"0,580s",PASSED
"selectOptionByValue(findTestObject(""Object Repository/Create Lead/select_Select OneAdvertising-Stop My Payday_d308cb""), ""10"", true)",Chrome 102.0.5005.115,,,2022-08-05 11:50:21,2022-08-05 11:50:23,"1,479s",PASSED
"selectOptionByValue(findTestObject(""Create Lead/status select""), ""12"", true)",Chrome 102.0.5005.115,,,2022-08-05 11:50:23,2022-08-05 11:50:24,"1,256s",PASSED
"setText(findTestObject(""Create Lead/input_First Name""), firstname)",Chrome 102.0.5005.115,,,2022-08-05 11:50:24,2022-08-05 11:50:25,"0,819s",PASSED
"setText(findTestObject(""Create Lead/input_Last Name""), lastname)",Chrome 102.0.5005.115,,,2022-08-05 11:50:25,2022-08-05 11:50:25,"0,761s",PASSED
"selectOptionByLabel(findTestObject(""Object Repository/Create Lead/select_Select OneUS Armed Forces EuropeAlas_fd93bc""), ""Alaska"", true)",Chrome 102.0.5005.115,,,2022-08-05 11:50:25,2022-08-05 11:50:28,"2,345s",PASSED
"selectOptionByValue(findTestObject(""Object Repository/Create Lead/select_Select OneHFG 2020HFG NONEHFG PAYDAY_f27ab0""), ""1"", true)",Chrome 102.0.5005.115,,,2022-08-05 11:50:28,2022-08-05 11:50:29,"1,212s",PASSED
"setText(findTestObject(""Create Lead/input_Zip""), zip)",Chrome 102.0.5005.115,,,2022-08-05 11:50:29,2022-08-05 11:50:30,"0,718s",PASSED
"selectOptionByValue(findTestObject(""debt ims R/Page_Debt IMS/select_Select OneUNITED STATES OF AMERICA""), ""62"", true)",Chrome 102.0.5005.115,,,2022-08-05 11:50:30,2022-08-05 11:50:31,"0,959s",PASSED
"setText(findTestObject(""Object Repository/Create Lead/input_Home Phone_form-control shadow-none n_1c6889""), homephone)",Chrome 102.0.5005.115,,,2022-08-05 11:50:31,2022-08-05 11:50:31,"0,815s",PASSED
"setText(findTestObject(""Create Lead/input_Email_form-control shadow-none ng-untouched ng-pristine ng-invalid""), email)",Chrome 102.0.5005.115,,,2022-08-05 11:50:31,2022-08-05 11:50:32,"0,823s",PASSED
"setText(findTestObject(""Create Lead/input_Mailer Code""), maildercode)",Chrome 102.0.5005.115,,,2022-08-05 11:50:32,2022-08-05 11:50:33,"0,764s",PASSED
"scrollToElement(findTestObject(""Object Repository/Create Lead/button_Welcome, Julio Uzctegui_saveButton""), 0)",Chrome 102.0.5005.115,,,2022-08-05 11:50:33,2022-08-05 11:50:33,"0,316s",PASSED
"click(findTestObject(""Object Repository/Create Lead/button_Welcome, Julio Uzctegui_saveButton""))",Chrome 102.0.5005.115,,,2022-08-05 11:50:33,2022-08-05 11:50:34,"0,380s",PASSED
