Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Lead,Chrome 98.0.4758.102,,,2022-03-16 13:36:13,2022-03-16 13:36:51,"37,586s",PASSED
,,,,,,,
Test Cases/Create Lead,Chrome 98.0.4758.102,,,2022-03-16 13:36:14,2022-03-16 13:36:51,"36,766s",PASSED
"openBrowser("""")",Chrome 98.0.4758.102,,,2022-03-16 13:36:15,2022-03-16 13:36:18,"2,536s",PASSED
"navigateToUrl(""http://35.237.24.127:8081/dims-app/#/home"")",Chrome 98.0.4758.102,,,2022-03-16 13:36:18,2022-03-16 13:36:33,"15,900s",PASSED
"setText(findTestObject(""Object Repository/Create Lead/input_Username_form-control w-75 ng-untouch_2a886e""), username)",Chrome 98.0.4758.102,,,2022-03-16 13:36:33,2022-03-16 13:36:34,"0,871s",PASSED
"setText(findTestObject(""Object Repository/Create Lead/input_Password_form-control w-75 ng-untouch_173c6b""), pass)",Chrome 98.0.4758.102,,,2022-03-16 13:36:34,2022-03-16 13:36:35,"0,837s",PASSED
"click(findTestObject(""Object Repository/Create Lead/button_Login""))",Chrome 98.0.4758.102,,,2022-03-16 13:36:35,2022-03-16 13:36:36,"0,431s",PASSED
"click(findTestObject(""Object Repository/Create Lead/strong_My Tools""))",Chrome 98.0.4758.102,,,2022-03-16 13:36:36,2022-03-16 13:36:39,"3,003s",PASSED
"click(findTestObject(""Object Repository/Create Lead/span_New Lead""))",Chrome 98.0.4758.102,,,2022-03-16 13:36:39,2022-03-16 13:36:39,"0,592s",PASSED
"selectOptionByValue(findTestObject(""Object Repository/Create Lead/select_Select OneAdvertising-Stop My Payday_d308cb""), ""3"", true)",Chrome 98.0.4758.102,,,2022-03-16 13:36:39,2022-03-16 13:36:41,"1,445s",PASSED
"selectOptionByValue(findTestObject(""Object Repository/Create Lead/select_Select OneHFG 2020HFG NONEHFG PAYDAY_f27ab0""), ""2"", true)",Chrome 98.0.4758.102,,,2022-03-16 13:36:41,2022-03-16 13:36:42,"1,257s",PASSED
"setText(findTestObject(""Create Lead/input_First Name""), firstname)",Chrome 98.0.4758.102,,,2022-03-16 13:36:42,2022-03-16 13:36:43,"0,715s",PASSED
"setText(findTestObject(""Create Lead/input_Last Name""), lastname)",Chrome 98.0.4758.102,,,2022-03-16 13:36:43,2022-03-16 13:36:43,"0,718s",PASSED
"selectOptionByValue(findTestObject(""Object Repository/Create Lead/select_Select OneUS Armed Forces EuropeAlas_fd93bc""), ""2: 2"", true)",Chrome 98.0.4758.102,,,2022-03-16 13:36:43,2022-03-16 13:36:45,"1,735s",PASSED
"setText(findTestObject(""Object Repository/Create Lead/input_Home Phone_form-control shadow-none n_1c6889""), phone)",Chrome 98.0.4758.102,,,2022-03-16 13:36:45,2022-03-16 13:36:46,"0,738s",PASSED
"setText(findTestObject(""Create Lead/input_Email_form-control shadow-none ng-untouched ng-pristine ng-invalid""), email)",Chrome 98.0.4758.102,,,2022-03-16 13:36:46,2022-03-16 13:36:47,"0,824s",PASSED
"delay(2, STOP_ON_FAILURE)",Chrome 98.0.4758.102,,,2022-03-16 13:36:47,2022-03-16 13:36:49,"2,044s",PASSED
"click(findTestObject(""Object Repository/Create Lead/button_Welcome, Julio Uzctegui_saveButton""))",Chrome 98.0.4758.102,,,2022-03-16 13:36:49,2022-03-16 13:36:49,"0,373s",PASSED
"delay(2, STOP_ON_FAILURE)",Chrome 98.0.4758.102,,,2022-03-16 13:36:49,2022-03-16 13:36:51,"2,005s",PASSED
