Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
External Link,Chrome 102.0.5005.61,,,2022-06-09 15:35:48,2022-06-09 15:37:28,"1m - 40,916s",FAILED
,,,,,,,
Test Cases/Edit External Link,Chrome 102.0.5005.61,,,2022-06-09 15:35:48,2022-06-09 15:36:23,"35,244s",PASSED
"openBrowser("""")",Chrome 102.0.5005.61,,,2022-06-09 15:35:49,2022-06-09 15:35:51,"2,395s",PASSED
"navigateToUrl(""http://35.237.24.127:8081/dims-app/#/home"")",Chrome 102.0.5005.61,,,2022-06-09 15:35:51,2022-06-09 15:36:11,"19,626s",PASSED
"setText(findTestObject(""Object Repository/Quick notes/Page_Debt IMS/input_Username_form-control w-75 ng-untouch_2a886e""), username)",Chrome 102.0.5005.61,,,2022-06-09 15:36:11,2022-06-09 15:36:11,"0,871s",PASSED
"setText(findTestObject(""Object Repository/Quick notes/Page_Debt IMS/input_Password_form-control w-75 ng-untouch_173c6b""), pass)",Chrome 102.0.5005.61,,,2022-06-09 15:36:11,2022-06-09 15:36:12,"0,744s",PASSED
"click(findTestObject(""Object Repository/Quick notes/Page_Debt IMS/button_Login""))",Chrome 102.0.5005.61,,,2022-06-09 15:36:12,2022-06-09 15:36:15,"2,553s",PASSED
"click(findTestObject(""Object Repository/Quick notes/Page_Debt IMS/strong_Maintenance Tools""))",Chrome 102.0.5005.61,,,2022-06-09 15:36:15,2022-06-09 15:36:16,"0,775s",PASSED
"click(findTestObject(""External Link/Add external link/span_External Links""))",Chrome 102.0.5005.61,,,2022-06-09 15:36:16,2022-06-09 15:36:16,"0,516s",PASSED
"setText(findTestObject(""External Link/Edit and delete external link/input_External Link_p-inputtext p-component p-element""), linkname)",Chrome 102.0.5005.61,,,2022-06-09 15:36:16,2022-06-09 15:36:17,"1,054s",PASSED
"click(findTestObject(""External Link/Edit and delete external link/button_URL_editButton""))",Chrome 102.0.5005.61,,,2022-06-09 15:36:17,2022-06-09 15:36:18,"0,877s",PASSED
"selectOptionByValue(findTestObject(""External Link/Add external link/select_Program""), ""1"", false)",Chrome 102.0.5005.61,,,2022-06-09 15:36:18,2022-06-09 15:36:19,"0,911s",PASSED
"setText(findTestObject(""External Link/Edit and delete external link/input_Link Name_to modify""), linknamemodify)",Chrome 102.0.5005.61,,,2022-06-09 15:36:19,2022-06-09 15:36:20,"0,818s",PASSED
"selectOptionByValue(findTestObject(""External Link/Edit and delete external link/select_YesNo""), ""true"", false)",Chrome 102.0.5005.61,,,2022-06-09 15:36:20,2022-06-09 15:36:20,"0,661s",PASSED
"click(findTestObject(""External Link/Edit and delete external link/button_Welcome, Julio Uzctegui_saveButton""))",Chrome 102.0.5005.61,,,2022-06-09 15:36:20,2022-06-09 15:36:21,"0,399s",PASSED
"click(findTestObject(""External Link/Edit and delete external link/button_Accept - edit""))",Chrome 102.0.5005.61,,,2022-06-09 15:36:21,2022-06-09 15:36:22,"0,729s",PASSED
"delay(1, STOP_ON_FAILURE)",Chrome 102.0.5005.61,,,2022-06-09 15:36:22,2022-06-09 15:36:23,"1,061s",PASSED
takeFullPageScreenshot(),Chrome 102.0.5005.61,,,2022-06-09 15:36:23,2022-06-09 15:36:23,"0,768s",PASSED
,,,,,,,
Test Cases/Delete External Link,Chrome 102.0.5005.61,,,2022-06-09 15:36:23,2022-06-09 15:37:28,"1m - 5,048s",FAILED
"openBrowser("""")",Chrome 102.0.5005.61,,,2022-06-09 15:36:24,2022-06-09 15:36:25,"1,133s",PASSED
"navigateToUrl(""http://35.237.24.127:8081/dims-app/#/home"")",Chrome 102.0.5005.61,,,2022-06-09 15:36:25,2022-06-09 15:36:51,"25,943s",PASSED
"setText(findTestObject(""Object Repository/Quick notes/Page_Debt IMS/input_Username_form-control w-75 ng-untouch_2a886e""), username)",Chrome 102.0.5005.61,,,2022-06-09 15:36:51,2022-06-09 15:36:52,"0,709s",PASSED
"setText(findTestObject(""Object Repository/Quick notes/Page_Debt IMS/input_Password_form-control w-75 ng-untouch_173c6b""), pass)",Chrome 102.0.5005.61,,,2022-06-09 15:36:52,2022-06-09 15:36:52,"0,691s",PASSED
"click(findTestObject(""Object Repository/Quick notes/Page_Debt IMS/button_Login""))",Chrome 102.0.5005.61,,,2022-06-09 15:36:52,2022-06-09 15:36:55,"2,525s",PASSED
"click(findTestObject(""Object Repository/Quick notes/Page_Debt IMS/strong_Maintenance Tools""))",Chrome 102.0.5005.61,,,2022-06-09 15:36:55,2022-06-09 15:36:55,"0,753s",PASSED
"click(findTestObject(""External Link/Add external link/span_External Links""))",Chrome 102.0.5005.61,,,2022-06-09 15:36:55,2022-06-09 15:36:56,"0,506s",PASSED
"setText(findTestObject(""External Link/Edit and delete external link/input_External Link_p-inputtext p-component p-element""), linknamemodify)",Chrome 102.0.5005.61,,,2022-06-09 15:36:56,2022-06-09 15:36:57,"1,104s",PASSED
"click(findTestObject(""External Link/Edit and delete external link/td_URL_tdEditButton""))",Chrome 102.0.5005.61,,,2022-06-09 15:36:57,2022-06-09 15:37:28,"31,346s",FAILED
