Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Breaks,Chrome 100.0.4896.75,,,2022-04-25 09:28:59,2022-04-25 09:30:05,"1m - 5,536s",PASSED
,,,,,,,
Test Cases/Add break,Chrome 100.0.4896.75,,,2022-04-25 09:29:00,2022-04-25 09:30:05,"1m - 4,935s",PASSED
"openBrowser("""")",Chrome 100.0.4896.75,,,2022-04-25 09:29:00,2022-04-25 09:29:02,"2,083s",PASSED
"navigateToUrl(""http://35.237.24.127:8081/dims-app/#/home"")",Chrome 100.0.4896.75,,,2022-04-25 09:29:02,2022-04-25 09:29:24,"21,811s",PASSED
"setText(findTestObject(""Object Repository/Create Lead/Page_Debt IMS/input_Username_form-control w-75 ng-untouch_2a886e""), username)",Chrome 100.0.4896.75,,,2022-04-25 09:29:24,2022-04-25 09:29:25,"0,847s",PASSED
"setText(findTestObject(""Object Repository/Create Lead/Page_Debt IMS/input_Password_form-control w-75 ng-untouch_173c6b""), pass)",Chrome 100.0.4896.75,,,2022-04-25 09:29:25,2022-04-25 09:29:26,"0,795s",PASSED
"click(findTestObject(""Object Repository/Create Lead/Page_Debt IMS/button_Login""))",Chrome 100.0.4896.75,,,2022-04-25 09:29:26,2022-04-25 09:29:28,"2,577s",PASSED
"click(findTestObject(""Breaks/Page_Debt IMS/strong_Administration""))",Chrome 100.0.4896.75,,,2022-04-25 09:29:28,2022-04-25 09:29:29,"0,784s",PASSED
"click(findTestObject(""Breaks/Page_Debt IMS/span_Breaks""))",Chrome 100.0.4896.75,,,2022-04-25 09:29:29,2022-04-25 09:29:30,"0,545s",PASSED
"click(findTestObject(""Breaks/button_Welcome, Julio Uzctegui_addButton""))",Chrome 100.0.4896.75,,,2022-04-25 09:29:30,2022-04-25 09:29:31,"1,138s",PASSED
"setText(findTestObject(""Breaks/input_Name_form-control shadow-none ng-untouched ng-pristine ng-invalid""), name)",Chrome 100.0.4896.75,,,2022-04-25 09:29:31,2022-04-25 09:29:32,"0,833s",PASSED
"setText(findTestObject(""Breaks/input_Description_form-control shadow-none ng-untouched ng-pristine ng-invalid""), description)",Chrome 100.0.4896.75,,,2022-04-25 09:29:32,2022-04-25 09:29:32,"0,742s",PASSED
"click(findTestObject(""Breaks/button_Welcome, Julio Uzctegui_saveButton""))",Chrome 100.0.4896.75,,,2022-04-25 09:29:32,2022-04-25 09:29:33,"0,374s",PASSED
waitForAlert(0),Chrome 100.0.4896.75,,,2022-04-25 09:29:33,2022-04-25 09:30:03,"30,600s",PASSED
takeFullPageScreenshot(),Chrome 100.0.4896.75,,,2022-04-25 09:30:03,2022-04-25 09:30:05,"1,263s",PASSED
