Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Email Campaings,Chrome 98.0.4758.102,,,2022-03-31 15:36:00,2022-03-31 15:36:36,"35,873s",PASSED
,,,,,,,
Test Cases/Add Email Templates,Chrome 98.0.4758.102,,,2022-03-31 15:36:00,2022-03-31 15:36:19,"18,391s",PASSED
"openBrowser("""")",Chrome 98.0.4758.102,,,2022-03-31 15:36:01,2022-03-31 15:36:03,"2,224s",PASSED
"navigateToUrl(""http://35.237.24.127:8081/dims-app/#/home"")",Chrome 98.0.4758.102,,,2022-03-31 15:36:03,2022-03-31 15:36:06,"2,404s",PASSED
"setText(findTestObject(""Object Repository/Email Templates/Page_Debt IMS/input_Username_form-control w-75 ng-untouch_2a886e""), username)",Chrome 98.0.4758.102,,,2022-03-31 15:36:06,2022-03-31 15:36:07,"0,835s",PASSED
"setText(findTestObject(""Object Repository/Email Templates/Page_Debt IMS/input_Password_form-control w-75 ng-untouch_173c6b""), pass)",Chrome 98.0.4758.102,,,2022-03-31 15:36:07,2022-03-31 15:36:07,"0,770s",PASSED
"click(findTestObject(""Object Repository/Email Templates/Page_Debt IMS/button_Login""))",Chrome 98.0.4758.102,,,2022-03-31 15:36:07,2022-03-31 15:36:10,"2,613s",PASSED
"click(findTestObject(""Object Repository/Email Templates/Page_Debt IMS/strong_Maintenance Tools""))",Chrome 98.0.4758.102,,,2022-03-31 15:36:10,2022-03-31 15:36:11,"0,666s",PASSED
"click(findTestObject(""Object Repository/Email Templates/Page_Debt IMS/span_Email Templates""))",Chrome 98.0.4758.102,,,2022-03-31 15:36:11,2022-03-31 15:36:11,"0,534s",PASSED
"click(findTestObject(""Object Repository/Email Templates/Page_Debt IMS/button_Welcome, Julio Uzctegui_addButton""))",Chrome 98.0.4758.102,,,2022-03-31 15:36:11,2022-03-31 15:36:12,"0,931s",PASSED
"selectOptionByValue(findTestObject(""Object Repository/Email Templates/Page_Debt IMS/select_Select OneDebt - ImsConsumer Capital_ea227b""), ""1"", true)",Chrome 98.0.4758.102,,,2022-03-31 15:36:12,2022-03-31 15:36:13,"1,307s",PASSED
"selectOptionByValue(findTestObject(""Object Repository/Email Templates/Page_Debt IMS/select_Select OneHFG 2020HFG NONEHFG PAYDAY_b8a107""), ""1"", true)",Chrome 98.0.4758.102,,,2022-03-31 15:36:13,2022-03-31 15:36:15,"1,265s",PASSED
"setText(findTestObject(""Email Templates/Page_Debt IMS/input_Email Template Name""), name)",Chrome 98.0.4758.102,,,2022-03-31 15:36:15,2022-03-31 15:36:16,"0,763s",PASSED
"setText(findTestObject(""Email Templates/Page_Debt IMS/input_Subject_""), subject)",Chrome 98.0.4758.102,,,2022-03-31 15:36:16,2022-03-31 15:36:16,"0,855s",PASSED
"setText(findTestObject(""Email Templates/Page_Debt IMS/div_Test cuerpo mensaje""), body)",Chrome 98.0.4758.102,,,2022-03-31 15:36:16,2022-03-31 15:36:18,"1,416s",PASSED
"scrollToElement(findTestObject(""Email Templates/Page_Debt IMS/button_Welcome, Julio Uzctegui_saveButton add""), 0)",Chrome 98.0.4758.102,,,2022-03-31 15:36:18,2022-03-31 15:36:18,"0,575s",PASSED
"click(findTestObject(""Email Templates/Page_Debt IMS/button_Welcome, Julio Uzctegui_saveButton add""))",Chrome 98.0.4758.102,,,2022-03-31 15:36:18,2022-03-31 15:36:19,"0,365s",PASSED
closeBrowser(),Chrome 98.0.4758.102,,,2022-03-31 15:36:19,2022-03-31 15:36:19,"0,152s",PASSED
,,,,,,,
Test Cases/Add Email Templates,Chrome 98.0.4758.102,,,2022-03-31 15:36:19,2022-03-31 15:36:36,"16,794s",PASSED
"openBrowser("""")",Chrome 98.0.4758.102,,,2022-03-31 15:36:19,2022-03-31 15:36:20,"0,884s",PASSED
"navigateToUrl(""http://35.237.24.127:8081/dims-app/#/home"")",Chrome 98.0.4758.102,,,2022-03-31 15:36:20,2022-03-31 15:36:23,"2,725s",PASSED
"setText(findTestObject(""Object Repository/Email Templates/Page_Debt IMS/input_Username_form-control w-75 ng-untouch_2a886e""), username)",Chrome 98.0.4758.102,,,2022-03-31 15:36:23,2022-03-31 15:36:23,"0,699s",PASSED
"setText(findTestObject(""Object Repository/Email Templates/Page_Debt IMS/input_Password_form-control w-75 ng-untouch_173c6b""), pass)",Chrome 98.0.4758.102,,,2022-03-31 15:36:23,2022-03-31 15:36:24,"0,723s",PASSED
"click(findTestObject(""Object Repository/Email Templates/Page_Debt IMS/button_Login""))",Chrome 98.0.4758.102,,,2022-03-31 15:36:24,2022-03-31 15:36:27,"2,501s",PASSED
"click(findTestObject(""Object Repository/Email Templates/Page_Debt IMS/strong_Maintenance Tools""))",Chrome 98.0.4758.102,,,2022-03-31 15:36:27,2022-03-31 15:36:27,"0,746s",PASSED
"click(findTestObject(""Object Repository/Email Templates/Page_Debt IMS/span_Email Templates""))",Chrome 98.0.4758.102,,,2022-03-31 15:36:27,2022-03-31 15:36:28,"0,559s",PASSED
"click(findTestObject(""Object Repository/Email Templates/Page_Debt IMS/button_Welcome, Julio Uzctegui_addButton""))",Chrome 98.0.4758.102,,,2022-03-31 15:36:28,2022-03-31 15:36:29,"0,892s",PASSED
"selectOptionByValue(findTestObject(""Object Repository/Email Templates/Page_Debt IMS/select_Select OneDebt - ImsConsumer Capital_ea227b""), ""1"", true)",Chrome 98.0.4758.102,,,2022-03-31 15:36:29,2022-03-31 15:36:30,"1,261s",PASSED
"selectOptionByValue(findTestObject(""Object Repository/Email Templates/Page_Debt IMS/select_Select OneHFG 2020HFG NONEHFG PAYDAY_b8a107""), ""1"", true)",Chrome 98.0.4758.102,,,2022-03-31 15:36:30,2022-03-31 15:36:31,"1,383s",PASSED
"setText(findTestObject(""Email Templates/Page_Debt IMS/input_Email Template Name""), name)",Chrome 98.0.4758.102,,,2022-03-31 15:36:31,2022-03-31 15:36:32,"0,871s",PASSED
"setText(findTestObject(""Email Templates/Page_Debt IMS/input_Subject_""), subject)",Chrome 98.0.4758.102,,,2022-03-31 15:36:32,2022-03-31 15:36:33,"0,942s",PASSED
"setText(findTestObject(""Email Templates/Page_Debt IMS/div_Test cuerpo mensaje""), body)",Chrome 98.0.4758.102,,,2022-03-31 15:36:33,2022-03-31 15:36:35,"1,445s",PASSED
