Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
State Exceptions,Chrome 102.0.5005.115,,,2022-07-08 17:31:26,2022-07-08 17:34:33,"3m - 6,304s",PASSED
,,,,,,,
Test Cases/Edit State Exception,Chrome 102.0.5005.115,,,2022-07-08 17:31:27,2022-07-08 17:33:28,"2m - 1,203s",PASSED
"openBrowser("""")",Chrome 102.0.5005.115,,,2022-07-08 17:31:27,2022-07-08 17:31:29,"1,770s",PASSED
"navigateToUrl(""http://35.237.24.127:8081/dims-app/#/home"")",Chrome 102.0.5005.115,,,2022-07-08 17:31:29,2022-07-08 17:33:07,"1m - 37,896s",PASSED
"setText(findTestObject(""Object Repository/Create Lead/Page_Debt IMS/input_Username_form-control w-75 ng-untouch_2a886e""), username)",Chrome 102.0.5005.115,,,2022-07-08 17:33:07,2022-07-08 17:33:08,"0,816s",PASSED
"setText(findTestObject(""Object Repository/Create Lead/Page_Debt IMS/input_Password_form-control w-75 ng-untouch_173c6b""), pass)",Chrome 102.0.5005.115,,,2022-07-08 17:33:08,2022-07-08 17:33:09,"0,744s",PASSED
"click(findTestObject(""Object Repository/Create Lead/Page_Debt IMS/button_Login""))",Chrome 102.0.5005.115,,,2022-07-08 17:33:09,2022-07-08 17:33:11,"2,570s",PASSED
"click(findTestObject(""Queue/Add Queue/strong_Maintenance Tools""))",Chrome 102.0.5005.115,,,2022-07-08 17:33:11,2022-07-08 17:33:12,"0,867s",PASSED
"click(findTestObject(""State Exceptions/Add state exception/span_State Exceptions""))",Chrome 102.0.5005.115,,,2022-07-08 17:33:12,2022-07-08 17:33:12,"0,514s",PASSED
"setText(findTestObject(""State Exceptions/Edit state exception/input_State Exceptions_p-inputtext p-component p-element""), ""alaska"")",Chrome 102.0.5005.115,,,2022-07-08 17:33:12,2022-07-08 17:33:16,"3,486s",PASSED
"click(findTestObject(""State Exceptions/Edit state exception/button_Program_editButton""))",Chrome 102.0.5005.115,,,2022-07-08 17:33:16,2022-07-08 17:33:16,"0,462s",PASSED
"selectOptionByValue(findTestObject(""State Exceptions/Edit state exception/select_Select oneDebt - ImsConsumer Capital Advocates LLCOliver Law GroupConsumer Credit Card ReliefParagon Financial CorpLigthspeed Settlements LLC""), ""2"", false)",Chrome 102.0.5005.115,,,2022-07-08 17:33:16,2022-07-08 17:33:25,"8,777s",PASSED
"click(findTestObject(""State Exceptions/Edit state exception/button_Welcome, Julio Uzctegui_saveButton""))",Chrome 102.0.5005.115,,,2022-07-08 17:33:25,2022-07-08 17:33:26,"0,399s",PASSED
"click(findTestObject(""State Exceptions/Edit state exception/button_Accept""))",Chrome 102.0.5005.115,,,2022-07-08 17:33:26,2022-07-08 17:33:26,"0,706s",PASSED
"delay(1, STOP_ON_FAILURE)",Chrome 102.0.5005.115,,,2022-07-08 17:33:26,2022-07-08 17:33:27,"1,029s",PASSED
takeFullPageScreenshot(),Chrome 102.0.5005.115,,,2022-07-08 17:33:27,2022-07-08 17:33:28,"0,697s",PASSED
,,,,,,,
Test Cases/Delete State Exception,Chrome 102.0.5005.115,,,2022-07-08 17:33:28,2022-07-08 17:34:33,"1m - 4,549s",PASSED
"openBrowser("""")",Chrome 102.0.5005.115,,,2022-07-08 17:33:28,2022-07-08 17:33:29,"0,906s",PASSED
"navigateToUrl(""http://35.237.24.127:8081/dims-app/#/home"")",Chrome 102.0.5005.115,,,2022-07-08 17:33:29,2022-07-08 17:34:23,"53,857s",PASSED
"setText(findTestObject(""Object Repository/Create Lead/Page_Debt IMS/input_Username_form-control w-75 ng-untouch_2a886e""), username)",Chrome 102.0.5005.115,,,2022-07-08 17:34:23,2022-07-08 17:34:24,"0,698s",PASSED
"setText(findTestObject(""Object Repository/Create Lead/Page_Debt IMS/input_Password_form-control w-75 ng-untouch_173c6b""), pass)",Chrome 102.0.5005.115,,,2022-07-08 17:34:24,2022-07-08 17:34:25,"0,683s",PASSED
"click(findTestObject(""Object Repository/Create Lead/Page_Debt IMS/button_Login""))",Chrome 102.0.5005.115,,,2022-07-08 17:34:25,2022-07-08 17:34:27,"2,478s",PASSED
"click(findTestObject(""Queue/Add Queue/strong_Maintenance Tools""))",Chrome 102.0.5005.115,,,2022-07-08 17:34:27,2022-07-08 17:34:28,"0,896s",PASSED
"click(findTestObject(""State Exceptions/Add state exception/span_State Exceptions""))",Chrome 102.0.5005.115,,,2022-07-08 17:34:28,2022-07-08 17:34:28,"0,519s",PASSED
"setText(findTestObject(""State Exceptions/Edit state exception/input_State Exceptions_p-inputtext p-component p-element""), ""alaska"")",Chrome 102.0.5005.115,,,2022-07-08 17:34:28,2022-07-08 17:34:29,"1,021s",PASSED
"click(findTestObject(""State Exceptions/Delete state exception/td_Program_tdEditButton""))",Chrome 102.0.5005.115,,,2022-07-08 17:34:29,2022-07-08 17:34:30,"0,397s",PASSED
"click(findTestObject(""State Exceptions/Delete state exception/button_Welcome, Julio Uzctegui_deleteButton""))",Chrome 102.0.5005.115,,,2022-07-08 17:34:30,2022-07-08 17:34:30,"0,485s",PASSED
"click(findTestObject(""State Exceptions/Delete state exception/button_Accept""))",Chrome 102.0.5005.115,,,2022-07-08 17:34:30,2022-07-08 17:34:31,"0,674s",PASSED
"delay(1, STOP_ON_FAILURE)",Chrome 102.0.5005.115,,,2022-07-08 17:34:31,2022-07-08 17:34:32,"1,004s",PASSED
takeFullPageScreenshot(),Chrome 102.0.5005.115,,,2022-07-08 17:34:32,2022-07-08 17:34:33,"0,578s",PASSED
